,0
0,-417.54863549012225
1,-2340.093358423095
2,-6330.159196740715
3,-4490.724291308434
4,-444.56995896599256
5,4418.390399881871
6,-17978.022800114588
7,11138.41060075385
8,-21370.158756995806
9,1797.5865795800928
10,-17360.973710290855
11,8242.343869925244
12,17162.322875502286
13,-15095.106847518822
14,10973.567866697675
15,-10588.97092239547
16,6544.062282646773
17,22547.658099020366
18,2044.110527192708
19,-9752.339150022715
20,13579.630022197845
21,10506.238852685434
22,-12692.54890930769
23,-14237.295200247783
24,2419.8420167907607
25,-6705.247390150791
26,-11101.469281971804
27,23491.98342281382
28,14189.069726387737
29,19668.551399392774
30,-9207.684835787048
31,39.68099894945044
32,15505.1145456261
33,-9649.27838060807
34,3100.2786421320634
35,9480.548328872654
36,-853.7355094496161
37,-8622.59305599553
38,20384.193708636565
39,290.26056483830325
40,7063.121937114396
41,2592.3724680449814
42,9216.70211663493
43,-11720.435560275335
44,230.72730376187246
45,-1864.7848436022177
46,15527.184412442264
47,385.3999455808662
48,1532.8805525233038
49,6939.250470200786
50,10814.238355674082
51,2658.7730432085227
52,-1433.5937017684337
53,-668.6630321908742
54,-4541.716564860195
55,3121.7941025828477
56,4407.1349233740475
57,3413.7995698023587
58,5355.886078526964
59,-4872.829692891566
60,4876.937420177739
61,-2556.3418968534097
