,0
0,1469689.260162769
1,1469866.7655068191
2,1470982.4219641124
3,1471354.8650753493
4,1472697.6236360655
5,1472118.727428501
6,1470240.856405335
7,1477859.3447280638
8,1479929.1915709786
9,1483083.732335186
10,1492473.853909408
11,1485320.7182438294
12,1495740.5350211083
13,1495084.657281287
14,1500247.1355664758
15,1489167.6342704294
16,1486333.5152944708
17,1496926.5611367733
18,1496519.5366382333
19,1494044.93974532
20,1503011.9247196058
21,1509600.7951567569
22,1507448.1204631387
23,1496984.1091885308
24,1493242.454745166
25,1492404.7698452536
26,1512363.8034421953
27,1517578.893372762
28,1513847.388156047
29,1537541.3409821633
30,1538758.1596795795
31,1544977.3019298594
32,1541155.1755797449
33,1552315.1596316677
34,1556710.812643622
35,1553251.0247595331
36,1554301.963189783
37,1548294.7281479095
38,1556387.987408297
39,1545363.0703659495
40,1545823.6616936915
41,1539784.4584670586
42,1527318.5070404152
43,1523123.91321528
44,1546330.530053541
45,1547335.5477406287
46,1559484.0244073968
47,1562024.7735132365
48,1571792.518206428
49,1576039.7118832828
50,1570662.195349651
51,1566594.6158988434
52,1584284.6431247822
53,1564522.2061521234
54,1565760.845612494
55,1572604.51018388
56,1571261.9003422803
57,1575457.4240511872
58,1587228.2476176287
59,1606258.8028164764
60,1602365.5714733538
61,1600763.211419432
62,1600763.211419432
