,0
0,1260601.5127004164
1,1266937.3119926015
2,1272208.8442655236
3,1273795.519937465
4,1275090.659122918
5,1280067.8767620786
6,1280629.8990377437
7,1281695.9215224625
8,1283235.9304370882
9,1286676.9117462363
10,1281936.0579150803
11,1285124.6392128938
12,1287252.7602201442
13,1295908.52207472
14,1297538.9445875243
15,1330457.2081277743
16,1326423.6975920412
17,1329275.427679515
18,1335023.1973207917
19,1324284.8619904371
20,1323262.9222758089
21,1328318.9609787702
22,1328357.725212349
23,1327279.2021471015
24,1325231.0034037854
25,1328355.1427490003
26,1324294.8635720173
27,1315907.2458527526
28,1316233.9451840143
29,1321378.8794291532
30,1321554.7538122965
31,1311929.1248206599
32,1325475.624674568
33,1321918.236721716
34,1330642.3035773258
35,1341792.4013123661
36,1334369.7395526448
37,1335364.3091490166
38,1337888.8878639152
39,1353576.7958246747
40,1359256.4473002737
41,1380750.1696853598
42,1374730.9658856436
43,1384330.4453491296
44,1373283.5018494865
45,1372240.1982872337
46,1381021.3480210484
47,1382693.5820761407
48,1383991.621151053
49,1383339.0143885473
50,1399214.3043757533
51,1394080.2051672356
52,1398270.0996544873
53,1411055.5174705011
54,1416024.1447874866
55,1417376.3276216562
56,1417063.31904607
57,1419531.7325096927
58,1422986.8466942606
59,1426616.632576753
60,1427573.4610342511
61,1423786.682004998
62,1426325.5298052728
