,0
0,7683.161692587892
1,322.53257205779664
2,20206.113913119538
3,5556.286555165192
4,7570.715759873157
5,-3664.16631978238
6,8044.276952037588
7,1726.9377684453502
8,2037.5707965511829
9,23.58912083785981
10,-2465.2293287883513
11,-3096.611304062186
12,-334.2341405481566
13,-5083.243467595428
14,1830.3700898217503
15,3405.4037872531917
16,-4836.4080671884585
17,-405.944207174005
18,-1243.968029212905
19,-6183.336853532121
20,4338.63236993365
21,-2547.0867930119857
22,8254.880727828713
23,-1396.0529279941693
24,3411.5009528193623
25,4470.204484021757
26,4422.4322611927055
27,-3603.64316265611
28,2216.0118893219624
29,-3100.9799009240232
30,-1210.9322940926068
31,3239.1893992610276
32,-7747.304938551504
33,-1335.2861492473166
34,-1090.7206746481825
35,-3106.328988027526
36,-1644.2621784498915
37,-4581.385706195608
38,4001.724293804029
39,-5243.821932535153
40,-4412.8673014068045
41,3061.4313492965885
42,2963.4109205626883
43,5206.630182819441
44,-1940.3573928165715
45,-1413.79656366352
46,-23072.352733373642
47,15950.005769290961
48,-13108.701658305945
49,-4878.235031547723
50,6799.8063808439765
51,-4604.008404788794
52,1790.3035277461167
53,2938.0518411255907
54,4454.491778030293
55,8670.43711858755
56,-3916.377055492485
57,-9221.833162107505
58,4997.663619155763
59,4883.0427616883535
60,-7686.167301406851
61,10685.654848728096
