,0
0,6229.043466748437
1,-12923.870864524739
2,-1944.2523184427992
3,-3791.9532478346955
4,10680.103210627101
5,4945.565050324891
6,1293.2703948114067
7,911.4794350329321
8,7762.735042339424
9,2912.5408218260854
10,-1875.5686919772997
11,-6039.659683210775
12,4362.275315039791
13,164.5184312199708
14,4378.7102080180775
15,-359.3984754716512
16,-13732.369312215596
17,-7125.395954911131
18,9739.876273025991
19,-8259.84510572278
20,-2802.0728079504333
21,-4492.953930072952
22,3061.2144233516883
23,1262.448386920616
24,10222.657547069713
25,-15722.024137832923
26,175.45354306371883
27,-14840.681178235915
28,14135.359347441
29,-12226.497799892444
30,-4882.3231829316355
31,3755.1168608689914
32,5942.548040446476
33,2847.56568245776
34,12457.992206898052
35,4118.780738170026
36,-5010.174820074812
37,1871.8549891251605
38,-8741.45098458347
39,589.9138965038583
40,8308.853966753231
41,3178.289262002567
42,2531.981372933835
43,2105.926192126004
44,2446.986589464359
45,-1632.5738724786788
46,-217.86504631419666
47,-6706.099969840376
48,-10382.971637975657
49,-2103.996165338671
50,3386.1924891246017
51,3456.921054184437
52,3817.317044096766
53,3762.6500793648884
54,-633.9075515831355
55,10785.92588365497
56,-39788.93075378798
57,-24788.045508960844
58,-313.63222336024046
59,19594.411336645833
60,8377.598517154227
61,875.499626356177
