,0
0,1000000.0
1,1000005.8983093464
2,997961.5212370062
3,993584.308600817
4,990834.1237688897
5,992607.6734445585
6,995343.3318891858
7,985534.9709515154
8,988029.1261777035
9,981418.5831723535
10,984640.0169531978
11,978881.3271856878
12,982825.641044158
13,984069.908492677
14,978473.0546980912
15,987208.4966989756
16,980947.4078044671
17,982861.0832880087
18,1008942.0362460206
19,1012809.6700642578
20,1000927.7772909985
21,1001779.8023329196
22,1000862.6803266408
23,982305.7496473863
24,965156.5074884502
25,971192.33345914
26,973477.6997484812
27,959692.0706447944
28,979679.5554929165
29,992662.7483846099
30,1005360.8716274538
31,996711.921357894
32,1001097.9397280113
33,1015289.9696709998
34,1014219.8656719578
35,1017336.9618998549
36,1028843.2332830125
37,1022632.5248894315
38,1011446.9591821725
39,1027890.3321314943
40,1026096.7195956446
41,1029075.5754960524
42,1029140.625826212
43,1030346.6061715471
44,1032309.34078474
45,1029447.6061090183
46,1029923.1824870831
47,1044567.267552984
48,1046186.5567716288
49,1048983.279143246
50,1052272.3966022462
51,1057813.3671519153
52,1065577.7173729825
53,1066912.614729736
54,1065653.5563458027
55,1062241.783295864
56,1061384.1156794634
57,1065207.3604438512
58,1069452.0695822847
59,1076876.41127025
60,1075378.4097936074
61,1086862.0597626455
62,1082664.5934531197
