,0
0,-2974.9934934219345
1,-417.490001962753
2,21453.101425568457
3,6288.704496917082
4,12401.66064148699
5,1261.1836071896832
6,12135.280155473622
7,1149.2493816895876
8,5049.646406401182
9,-2664.219979797257
10,5578.602634039475
11,-7360.961880368879
12,4233.327130205929
13,-851.1081418092363
14,9654.42923583719
15,2060.609977521468
16,-1953.5244837494101
17,-1858.3672124641016
18,-3216.6559872902
19,-7956.176241474459
20,6793.987521688221
21,-374.63324395753443
22,10110.175730904331
23,576.5712041070219
24,-1886.7876174545381
25,-2070.412303014891
26,6929.31340001733
27,-11695.369514654623
28,7540.959832229884
29,-5523.926974724978
30,2011.7395842822734
31,3550.785976308165
32,598.6902645865921
33,-487.35669674980454
34,2400.7409502246883
35,-3289.6143941865303
36,2560.167372985976
37,-4494.463216204196
38,8432.884012807393
39,-1309.1971851447597
40,-4793.7172622445505
41,-235.9052512794733
42,5528.583316725213
43,-184.16021113633178
44,1412.1445337869227
45,2677.829231823329
46,-22789.310567605542
47,5614.590642570518
48,-18696.68426431506
49,-1118.9128754031844
50,9565.463995099766
51,-7861.901352797868
52,3827.8341198717244
53,-4110.343225305434
54,8778.593373620417
55,2244.9277227693237
56,-8148.815528135281
57,-7856.53518568608
58,7634.368717557751
59,10311.250912356656
60,-10712.272249624599
61,7750.4595648206305
