,0
0,1082664.5934531197
1,1077593.9167271424
2,1064670.0458626177
3,1062725.7935441749
4,1058933.8402963402
5,1069613.9435069673
6,1074559.5085572922
7,1075852.7789521036
8,1076764.2583871365
9,1084526.993429476
10,1087439.534251302
11,1085563.9655593247
12,1079524.305876114
13,1083886.5811911537
14,1084051.0996223737
15,1088429.8098303918
16,1088070.4113549201
17,1074338.0420427045
18,1067212.6460877934
19,1076952.5223608194
20,1068692.6772550966
21,1065890.6044471462
22,1061397.6505170732
23,1064458.864940425
24,1065721.3133273455
25,1075943.9708744152
26,1060221.9467365823
27,1060397.400279646
28,1045556.7191014101
29,1059692.0784488511
30,1047465.5806489587
31,1042583.257466027
32,1046338.374326896
33,1052280.9223673425
34,1055128.4880498003
35,1067586.4802566983
36,1071705.2609948684
37,1066695.0861747935
38,1068566.9411639187
39,1059825.4901793352
40,1060415.404075839
41,1068724.2580425923
42,1071902.547304595
43,1074434.5286775287
44,1076540.4548696547
45,1078987.441459119
46,1077354.8675866404
47,1077137.0025403262
48,1070430.9025704858
49,1060047.9309325102
50,1057943.9347671715
51,1061330.127256296
52,1064787.0483104805
53,1068604.3653545773
54,1072367.0154339422
55,1071733.107882359
56,1082519.033766014
57,1042730.103012226
58,1017942.0575032652
59,1017628.425279905
60,1037222.8366165508
61,1045600.435133705
62,1046475.9347600612
