,0
0,-8338.783929591067
1,3261.5873126771767
2,-2421.4904488250613
3,220.94797558011487
4,6610.396589976503
5,7472.0502955953125
6,2440.9562505183276
7,3301.56048367545
8,-7181.034064861713
9,3867.2827773152385
10,-11541.1450753042
11,-1551.3502960123587
12,-5975.646661652252
13,10908.217045864323
14,4207.531735624885
15,2790.238789064344
16,-1225.1418733329047
17,33.23237172467634
18,143.51864397269674
19,12.447888148250058
20,603.1377322920598
21,184.03096140176058
22,611.9706755804364
23,-915.3249056625646
24,-289.1910518470686
25,-3581.8114996813238
26,286.71920561254956
27,2871.374232032569
28,-2401.093233955791
29,1146.9730406024028
30,-8934.772008663043
31,-5685.8168840119615
32,387.179614210967
33,5262.918411818566
34,-4522.809678158723
35,-1927.872706803726
36,123.47443518880755
37,343.78296577138826
38,1741.5555681961123
39,-535.9889677448664
40,6301.771817416651
41,531.9967897846363
42,-10096.388232887024
43,4412.113635316491
44,2602.49322106177
45,2216.201351195108
46,13311.23834930826
47,1784.3747356671374
48,1525.5010678400286
49,3567.8561594432686
50,5619.697467865888
51,3270.1014727831353
52,-4396.1733785779215
53,876.6861052073073
54,-3428.112858460052
55,-1673.2168466513976
56,-870.6469076313078
57,1111.4336820184253
58,-1047.7249376878608
59,4315.78327710391
60,0.2809112607501447
61,6825.496524903225
