,0
0,1457013.8383197794
1,1456581.6758589905
2,1458756.6873984723
3,1458485.7246220333
4,1457318.9979371317
5,1457163.6943447543
6,1457163.6943447543
7,1457163.6943447543
8,1457163.6943447543
9,1457163.6943447543
10,1457163.6943447543
11,1457163.6943447543
12,1457163.6943447543
13,1457163.6943447543
14,1457163.6943447543
15,1457163.6943447543
16,1457163.6943447543
17,1457163.6943447543
18,1457163.6943447543
19,1457163.6943447543
20,1457163.6943447543
21,1457163.6943447543
22,1457163.6943447543
23,1457163.6943447543
24,1457163.6943447543
25,1457163.6943447543
26,1457163.6943447543
27,1457163.6943447543
28,1457163.6943447543
29,1457163.6943447543
30,1457163.6943447543
31,1457163.6943447543
32,1457163.6943447543
33,1448410.8991053198
34,1441578.8497337527
35,1441367.1474221123
36,1441367.1474221123
37,1439678.3734886234
38,1439556.2743047173
39,1439556.2743047173
40,1439556.2743047173
41,1439556.2743047173
42,1439556.2743047173
43,1439556.2743047173
44,1439556.2743047173
45,1439556.2743047173
46,1439556.2743047173
47,1439556.2743047173
48,1439556.2743047173
49,1439556.2743047173
50,1439556.2743047173
51,1439556.2743047173
52,1439556.2743047173
53,1439556.2743047173
54,1439556.2743047173
55,1439556.2743047173
56,1439556.2743047173
57,1439556.2743047173
58,1439556.2743047173
59,1439556.2743047173
60,1439556.2743047173
61,1439556.2743047173
62,1439556.2743047173
