,0
0,1371847.7844413603
1,1372308.327922881
2,1374959.3906703424
3,1376056.9655953902
4,1372663.154647091
5,1376797.700290287
6,1377861.6083895639
7,1379067.4032461178
8,1380452.712811253
9,1380887.541942282
10,1378471.535452533
11,1380333.38897089
12,1379720.2816791236
13,1386831.7886571032
14,1397415.0316083115
15,1398342.1366925943
16,1388265.529626412
17,1378682.1596798825
18,1387925.7959387826
19,1394863.0593820103
20,1393714.806294307
21,1393714.806294307
22,1393714.806294307
23,1393714.806294307
24,1393714.806294307
25,1393714.806294307
26,1393714.806294307
27,1393714.806294307
28,1393714.806294307
29,1393714.806294307
30,1393714.806294307
31,1393714.806294307
32,1393714.806294307
33,1393714.806294307
34,1393714.806294307
35,1393549.5622398953
36,1394427.7631359706
37,1398067.7978224768
38,1398028.8632607837
39,1400271.9137067983
40,1397793.9887331962
41,1397289.127269961
42,1397289.127269961
43,1396667.7884535643
44,1396393.9243118335
45,1394847.3317088839
46,1396245.697792949
47,1398492.7575729112
48,1398054.249052057
49,1398054.249052057
50,1398054.249052057
51,1398054.249052057
52,1398996.3061961113
53,1398854.4560446183
54,1399348.4332096484
55,1399922.5591335269
56,1396840.5854907585
57,1395516.738557801
58,1394364.3813192283
59,1394921.669904314
60,1394440.6936602741
61,1394440.6936602741
62,1394440.6936602741
