,0
0,2935.4358465392143
1,-6784.430751857581
2,-2586.0715954860207
3,-3943.7381942218635
4,-6192.312162435148
5,10923.698425468989
6,-2504.330785833299
7,-4445.584184093401
8,-3240.141711096978
9,-1493.45371054532
10,-10613.312725796131
11,6870.669217178365
12,-5365.143946307013
13,23275.50802689232
14,8644.723560395883
15,10652.65840954613
16,-587.868262801785
17,-11756.16305471654
18,-9522.7041373346
19,3949.087311953772
20,-5023.380505511537
21,6721.968190956861
22,-4092.658026858
23,-2678.216644231463
24,-3746.9322903121356
25,6880.692616063403
26,9733.5078342075
27,6951.0951562216505
28,3627.5966004142538
29,-347.4059503930621
30,464.978779922938
31,-6049.31928141322
32,4331.574478399241
33,11934.93617643998
34,672.6478483532555
35,431.5634953859262
36,1013.2922362196259
37,-5294.279246042715
38,20655.988005928695
39,-8124.709089363925
40,-230.42580500920303
41,1276.124649392208
42,-3305.309724843828
43,-7447.438564143842
44,1075.3083785192575
45,5027.509933978086
46,1369.597771055065
47,-4149.809539069654
48,10776.854793564882
49,-2564.5679034504574
50,-2328.1911475616507
51,3444.92271276447
52,-15901.284972608322
53,-650.3810604617465
54,1816.2458470854908
55,-3302.674540734617
56,-585.2827159743756
57,12660.397739245323
58,-4600.472301794449
59,5658.225062508602
60,-6734.772342415759
61,-1212.7094124420546
