,0
0,1398281.71142694
1,1398770.4971508707
2,1400851.9565813257
3,1402257.6594422283
4,1404236.694488463
5,1403332.6101944293
6,1400911.3205456217
7,1405227.350050767
8,1406095.4978207147
9,1411984.7641185997
10,1425632.059710333
11,1411227.0178367088
12,1419882.5006617617
13,1418958.514761659
14,1427397.7805486266
15,1423202.5380545212
16,1427056.263020975
17,1441552.0365357038
18,1436870.674325875
19,1443673.4491509628
20,1448581.842619792
21,1454451.4493363881
22,1452877.3905020715
23,1442329.8446218215
24,1439184.3233183403
25,1437343.5434517912
26,1456758.9914312405
27,1463464.4811812525
28,1458802.7889570205
29,1487511.0415688315
30,1485588.990690196
31,1491694.1100262005
32,1485652.8356593924
33,1495518.603484354
34,1502787.5860881538
35,1501920.0228032623
36,1503999.3666658048
37,1506580.560821355
38,1506547.651958408
39,1490643.2429390522
40,1487667.0695117002
41,1479712.4656679872
42,1470060.4128853255
43,1468496.1822499365
44,1463537.9319060561
45,1446218.3914973869
46,1451706.065125664
47,1451710.6249710547
48,1466886.1000191693
49,1463579.079517979
50,1460884.0015360536
51,1455292.3371439602
52,1459024.880094581
53,1431636.2747380654
54,1436345.5104775543
55,1442359.0563855642
56,1446414.1905700453
57,1453328.8265890842
58,1467763.115993785
59,1492269.5543955436
60,1457732.3127698184
61,1456273.384572064
62,1456271.484572064
