,0
0,1598586.2687272287
1,1597819.4117272284
2,1597606.1077272287
3,1597606.1077272287
4,1597606.1077272287
5,1597606.1077272287
6,1597606.1077272287
7,1597606.1077272287
8,1597606.1077272287
9,1597606.1077272287
10,1597606.1077272287
11,1597606.1077272287
12,1597606.1077272287
13,1597606.1077272287
14,1597606.1077272287
15,1597606.1077272287
16,1597606.1077272287
17,1597606.1077272287
18,1597606.1077272287
19,1597606.1077272287
20,1597606.1077272287
21,1597606.1077272287
22,1597606.1077272287
23,1597606.1077272287
24,1597606.1077272287
25,1597606.1077272287
26,1597606.1077272287
27,1597606.1077272287
28,1597192.536727229
29,1596968.1547272287
30,1596968.1547272287
31,1596968.1547272287
32,1596968.1547272287
33,1596968.1547272287
34,1596968.1547272287
35,1596968.1547272287
36,1596968.1547272287
37,1596968.1547272287
38,1596968.1547272287
39,1596968.1547272287
40,1596968.1547272287
41,1596968.1547272287
42,1596968.1547272287
43,1596968.1547272287
44,1596968.1547272287
45,1596968.1547272287
46,1596968.1547272287
47,1596968.1547272287
48,1596968.1547272287
49,1596968.1547272287
50,1596968.1547272287
51,1596968.1547272287
52,1596968.1547272287
53,1596968.1547272287
54,1596968.1547272287
55,1596968.1547272287
56,1596968.1547272287
57,1596968.1547272287
58,1596968.1547272287
59,1596968.1547272287
60,1596968.1547272287
61,1596968.1547272287
62,1596968.1547272287
