,0
0,1596968.1547272287
1,1595521.0697272285
2,1600761.1867272286
3,1600267.9367272288
4,1599432.4807272286
5,1599184.6117272284
6,1599184.6117272284
7,1599184.6117272284
8,1599184.6117272284
9,1599184.6117272284
10,1599184.6117272284
11,1599184.6117272284
12,1599184.6117272284
13,1599184.6117272284
14,1599184.6117272284
15,1599184.6117272284
16,1599184.6117272284
17,1599184.6117272284
18,1599184.6117272284
19,1599184.6117272284
20,1599184.6117272284
21,1599184.6117272284
22,1599184.6117272284
23,1599184.6117272284
24,1599184.6117272284
25,1599184.6117272284
26,1599184.6117272284
27,1599184.6117272284
28,1599184.6117272284
29,1599184.6117272284
30,1599184.6117272284
31,1599184.6117272284
32,1599184.6117272284
33,1589455.4712272286
34,1574062.3112272294
35,1573599.1452272292
36,1573599.1452272292
37,1571374.7032272294
38,1571155.2642272296
39,1571155.2642272296
40,1571155.2642272296
41,1571155.2642272296
42,1571155.2642272296
43,1571155.2642272296
44,1571155.2642272296
45,1571155.2642272296
46,1571155.2642272296
47,1571155.2642272296
48,1571155.2642272296
49,1571155.2642272296
50,1571155.2642272296
51,1571155.2642272296
52,1571155.2642272296
53,1571155.2642272296
54,1571155.2642272296
55,1571155.2642272296
56,1571155.2642272296
57,1571155.2642272296
58,1571155.2642272296
59,1571155.2642272296
60,1571155.2642272296
61,1571155.2642272296
62,1571155.2642272296
