,0
0,1525601.830382232
1,1526000.434640258
2,1531482.4618010742
3,1532604.622841278
4,1538853.323373231
5,1540262.3396966637
6,1536579.1080398979
7,1548220.975070561
8,1561749.907858752
9,1575428.955893195
10,1597719.5851546172
11,1577574.2435163935
12,1592390.3996403841
13,1589955.3159082837
14,1603996.9649883166
15,1590927.8726960875
16,1593894.4346042785
17,1623597.4242202397
18,1610357.9054053586
19,1606761.7439982176
20,1617335.762591077
21,1630075.2499148094
22,1627560.3193927573
23,1610501.223071125
24,1604648.7043612541
25,1600174.1552673446
26,1624214.4308959076
27,1626935.614691287
28,1618221.693881206
29,1649374.9157143894
30,1648372.06922174
31,1658888.6657563935
32,1653442.7899358114
33,1662026.9390297208
34,1666974.4721530334
35,1663587.4001488327
36,1657919.4965244704
37,1650202.6435931772
38,1659278.6266954876
39,1643967.7578145994
40,1643580.4881026282
41,1637292.30401922
42,1625723.22452027
43,1625480.4981236302
44,1628963.0871425322
45,1616073.815042322
46,1627070.4443492529
47,1624029.831630981
48,1632721.5141362315
49,1633464.9494347614
50,1632072.7821320312
51,1620559.9674305608
52,1626741.488549673
53,1596891.8885076686
54,1600663.5019940175
55,1608303.9630921273
56,1605953.863881206
57,1610771.326482466
58,1627589.8503948573
59,1648225.4135181697
60,1607934.367841602
61,1606326.435377936
62,1606326.435377936
