,0
0,1147797.4826300004
1,1154887.30928
2,1155670.5890000004
3,1157276.1955600001
4,1159865.8102200003
5,1156072.8951900005
6,1163845.5085200001
7,1161256.2661200005
8,1160983.1728700001
9,1160916.3015800002
10,1159112.9300400002
11,1151133.4197300004
12,1159195.9881700003
13,1155014.1581700004
14,1158518.5171800004
15,1164127.1168900004
16,1163716.0110800005
17,1158998.9854800005
18,1153947.7991200003
19,1151166.60978
20,1168452.5661700005
21,1177844.7782300003
22,1184519.7535500005
23,1187021.0135500003
24,1183581.0935500003
25,1184628.1535500002
26,1190111.0335500003
27,1190916.6735500004
28,1199145.2035500002
29,1205367.9035500004
30,1206111.7835500003
31,1200617.4735500005
32,1201014.1535500004
33,1209841.6535500004
34,1205909.5735500006
35,1208667.8535500006
36,1208062.5335500003
37,1211775.3635500004
38,1212094.0135500005
39,1229201.5835500003
40,1224015.8235500006
41,1225903.1635500004
42,1223209.0535500003
43,1218531.6435500004
44,1208679.8735500004
45,1210652.1835500007
46,1212349.5735500003
47,1204835.7335500005
48,1201163.6735500002
49,1210846.1035500003
50,1208353.1535500004
51,1204101.6135500006
52,1208211.0535500003
53,1201379.5635500005
54,1205602.2635500005
55,1202707.1835500002
56,1200888.2535500003
57,1197150.2935500003
58,1210551.7335500005
59,1214217.4335500004
60,1217942.5835500003
61,1214041.4235500006
62,1213882.0135500003
