,0
0,-3274.9378800003324
1,10636.102279999992
2,25.283569999737665
3,1644.954240000341
4,10525.77714999998
5,-13183.195500000147
6,-2388.694939999841
7,-2998.518020000076
8,1329.914600000251
9,-1993.892920000013
10,2127.8995299998205
11,1032.6650199999567
12,-3100.4937199999113
13,-5382.762110000243
14,3820.416950000217
15,3168.427419999847
16,-3579.884589999914
17,-1498.378250000067
18,-4059.9024799999315
19,-486.4238699998241
20,-4828.251099999994
21,-4795.3967500003055
22,-5887.5920899997
23,-3940.703080000123
24,19455.0424499996
25,4030.6024900004268
26,20709.906970000127
27,-1566.877000000095
28,-2807.9169000000693
29,-7844.56343999994
30,8653.840000000084
31,2160.1099999998696
32,-3406.9599999999627
33,-2726.840000000084
34,7552.459999999963
35,-1302.7199999997392
36,272.9499999997206
37,6007.399999999907
38,-4427.719999999972
39,-251.13999999989755
40,-3564.1500000001397
41,-530.3299999996088
42,1909.6899999997113
43,183.2300000002142
44,2217.4000000001397
45,7934.929999999702
46,3910.7099999999627
47,12276.810000000289
48,6809.559999999823
49,9096.130000000121
50,-4974.620000000112
51,6827.070000000065
52,296.6399999996647
53,2561.480000000214
54,1594.3900000001304
55,-3098.410000000149
56,-1275.0700000000652
57,1079.470000000205
58,2472.3799999998882
59,-6377.780000000028
60,-555.3300000000745
61,-4300.659999999683
