,0
0,1474493.8827693192
1,1452039.437769319
2,1455305.187769319
3,1473294.479769319
4,1463106.5906193191
5,1482389.8145824454
6,1473620.379986346
7,1487709.918658608
8,1492068.6921245877
9,1490143.4772955358
10,1491134.576515989
11,1489643.4602393913
12,1489643.4602393913
13,1489643.4602393913
14,1489643.4602393913
15,1489643.4602393913
16,1489643.4602393913
17,1489643.4602393913
18,1489643.4602393913
19,1489643.4602393913
20,1489643.4602393913
21,1489643.4602393913
22,1489643.4602393913
23,1489643.4602393913
24,1489643.4602393913
25,1489643.4602393913
26,1489643.4602393913
27,1489643.4602393913
28,1489643.4602393913
29,1489412.9772393913
30,1489223.5352393913
31,1489470.6262393915
32,1494359.2812393915
33,1489550.3972393915
34,1491592.0522393915
35,1490241.1492393916
36,1488526.4782393915
37,1465523.0612393913
38,1481809.0209593915
39,1467681.753450304
40,1484945.8053115315
41,1500971.4085291189
42,1500653.7344422995
43,1524095.510766339
44,1525981.0746201612
45,1532063.8137114958
46,1532596.516233648
47,1533053.5440657062
48,1524533.9645238856
49,1522126.9063002304
50,1519197.148028682
51,1513208.3620884127
52,1490086.7476848084
53,1491633.282644142
54,1483122.241142754
55,1484464.1999797504
56,1467480.6814537146
57,1468639.8243412925
58,1456115.9218655676
59,1462260.4592059609
60,1472940.6156454906
61,1471467.6969474908
62,1471467.6969474908
