,0
0,6766.266470000148
1,-11445.393870000029
2,2685.9267499998678
3,-491.9230899999384
4,10679.376059999922
5,14062.15167000005
6,1880.9876700001769
7,-3021.880000000121
8,8607.160000000149
9,1443.2599999997765
10,3486.5200000000186
11,-2076.2299999999814
12,4663.200000000186
13,-3147.880000000121
14,4509.959999999963
15,11741.550000000047
16,-15232.009999999776
17,-723.570000000298
18,6485.860000000102
19,-12531.090000000084
20,-7438.899999999907
21,1656.280000000028
22,4596.5
23,-4690.510000000009
24,17596.09999999986
25,-14526.039999999804
26,2353.3900000001304
27,-13972.560000000289
28,9418.550000000047
29,-8782.969999999972
30,966.5300000000279
31,-10843.649999999907
32,1254.5999999998603
33,-435.71999999997206
34,8208.369999999879
35,12933.940000000177
36,-2142.3900000001304
37,2154.1999999999534
38,-7733.539999999804
39,-324.4799999999814
40,564.7099999999627
41,-4120.570000000298
42,9533.820000000298
43,2229.149999999907
44,2628.2399999999907
45,-2529.690000000177
46,-9931.169999999693
47,-5247.310000000289
48,-4175.799999999814
49,-1355.660000000149
50,4029.910000000149
51,-868.660000000149
52,10247.090000000084
53,1212.2500000002328
54,-2047.8400000003166
55,15010.070000000065
56,-46082.82999999984
57,-16388.240000000107
58,17031.80999999994
59,18868.970000000205
60,16930.159999999683
61,1974.9500000001863
