,0
0,1234514.8819300001
1,1229608.315827216
2,1234556.3300723075
3,1233086.072860426
4,1235413.0594424217
5,1243696.46699911
6,1244503.507808684
7,1248487.475640537
8,1247892.6235504835
9,1238768.9613153862
10,1243299.551422075
11,1242652.089464142
12,1237424.9230232553
13,1232590.0057530415
14,1248984.5832268135
15,1254686.1037115606
16,1260834.4990652618
17,1259573.688591917
18,1259674.7164169995
19,1260246.5114923066
20,1260346.8574479022
21,1259316.0331082684
22,1264068.622215379
23,1265923.0768877463
24,1263128.261685505
25,1257527.4703009324
26,1246736.9712490875
27,1248213.030238894
28,1256207.3900507125
29,1256748.477412834
30,1258516.9947458177
31,1243537.1005650247
32,1240420.232643991
33,1241050.7090243895
34,1253590.5195561836
35,1247129.3447778085
36,1244911.5412531365
37,1245695.845928579
38,1245854.9822740245
39,1248527.6355766363
40,1254074.2042410795
41,1258459.5058943883
42,1260741.0207077162
43,1241877.2779136598
44,1241182.1828092353
45,1239736.4646621135
46,1242425.6562850112
47,1259312.163119052
48,1266501.7618499566
49,1270479.9433871766
50,1276608.1172971232
51,1281100.9472382904
52,1286846.9837840467
53,1289952.81587842
54,1292266.5923870148
55,1290034.4642706811
56,1289441.2909777123
57,1287538.7982045736
58,1283085.3938003976
59,1286500.506037064
60,1288718.9719945567
61,1289704.8048601304
62,1300450.8265255913
