,0
0,1300450.8265255913
1,1305392.8341666933
2,1314472.812893046
3,1313985.6282105558
4,1312599.5946450378
5,1316284.5100224167
6,1316992.6010114115
7,1317058.9416819694
8,1317218.2927986581
9,1322720.1265825178
10,1316616.8839546414
11,1322239.6246223643
12,1319373.5010821624
13,1332761.0958484467
14,1331468.9102746074
15,1358469.12363726
16,1352690.1566644674
17,1354355.9489747726
18,1358469.831741741
19,1354061.2128817623
20,1356706.4563857217
21,1360297.7753116093
22,1367621.0886974903
23,1368178.50151778
24,1365679.9017282245
25,1367387.2731335806
26,1368173.6888190561
27,1359925.146086425
28,1356517.1502893828
29,1358270.3037950443
30,1351578.4530068296
31,1345059.8555266415
32,1364226.4662350945
33,1359746.977676833
34,1364570.9077222366
35,1374573.750726606
36,1368368.7917816998
37,1369628.999578083
38,1369400.8529515893
39,1380030.1598446274
40,1385451.8135911373
41,1409647.821616456
42,1400352.5032435586
43,1405587.2509614928
44,1398135.3741610064
45,1396314.1911439751
46,1406697.8792159942
47,1406895.2384322044
48,1412403.5825323586
49,1417857.4162521167
50,1426849.3773057044
51,1424542.3638721253
52,1430056.1169223462
53,1442862.7581249436
54,1439937.359258563
55,1436396.1510799376
56,1439416.9376133778
57,1438405.5304645607
58,1433468.9891399555
59,1433967.5394121723
60,1435987.422091032
61,1428840.3640939333
62,1437989.7731359906
