,0
0,-24074.445000000298
1,3265.75
2,17989.292000000132
3,-10187.889149999944
4,19283.223963126307
5,-8769.434596099425
6,14089.538672262104
7,4358.7734659796115
8,-1925.2148290518671
9,991.099220453063
10,-1491.1162765976042
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,-230.48300000000745
29,-189.44200000003912
30,247.09100000024773
31,4888.655000000028
32,-4808.884000000078
33,2041.655000000028
34,-1350.902999999933
35,-1714.6710000000894
36,-23003.417000000132
37,16285.959720000159
38,-14127.267509087455
39,17264.05186122749
40,16025.60321758734
41,-317.6740868194029
42,23441.776324039558
43,1885.5638538221829
44,6082.739091334632
45,532.7025221521035
46,457.02783205825835
47,-8519.579541820567
48,-2407.0582236552145
49,-2929.7582715484314
50,-5988.785940269241
51,-23121.614403604297
52,1546.5349593334831
53,-8511.041501387954
54,1341.9588369964622
55,-16983.518526035827
56,1159.1428875778802
57,-12523.902475724928
58,6144.53734039329
59,10680.156439529732
60,-1472.9186979997903
61,0.0
