,0
0,-277.9780000001192
1,-5220.873000000021
2,-11597.348999999696
3,-6950.540000000154
4,3605.1560000000754
5,6762.324179999996
6,-19998.09759000002
7,14663.255839999998
8,-22533.36937999993
9,3387.926639999845
10,-15537.675169999828
11,4920.559979999904
12,15893.449999999953
13,-12643.799999999814
14,20354.319999999832
15,-14647.79999999993
16,9083.279999999912
17,22856.820000000065
18,-3240.9799999999814
19,-19386.72999999998
20,12725.319999999949
21,7192.209999999963
22,-11265.769999999902
23,-8776.730000000098
24,-1118.25
25,-5974.260000000009
26,-19127.0
27,17178.350000000093
28,13755.199999999953
29,12468.409999999916
30,1265.3800000002375
31,-2159.4000000001397
32,12492.76000000001
33,-11344.369999999995
34,3287.9400000000605
35,14124.469999999972
36,-2771.45000000007
37,-8752.78999999992
38,19854.269999999902
39,3137.570000000065
40,602.7899999999208
41,3994.819999999949
42,1792.770000000135
43,-6999.990000000107
44,346.28000000002794
45,702.1000000000931
46,11816.619999999995
47,1791.7699999999022
48,1708.8500000000931
49,2952.179999999935
50,9455.219999999972
51,10046.550000000047
52,1495.4599999999627
53,-1208.4199999999255
54,-3671.1299999998882
55,-1156.219999999972
56,835.059999999823
57,5817.480000000214
58,4160.129999999888
59,-3081.600000000093
60,6942.920000000158
61,-2819.2299999999814
