,0
0,3683.9055445836857
1,4521.23251223797
2,-4531.085697070928
3,-506.43467232072726
4,7746.681519425008
5,4235.730391921941
6,-1078.5988245145418
7,-555.7808630655054
8,2164.1922328060027
9,8795.290258073714
10,6805.967763598543
11,816.0441833534278
12,13272.85316262301
13,-1904.5166921406053
14,24900.45530539751
15,-5537.499743693043
16,-2374.892785096308
17,2246.3054663506337
18,-12414.065345539013
19,-1068.1935162690934
20,3903.545520615531
21,7547.304630624829
22,2623.5635801844765
23,151.70311397407204
24,4010.299561920576
25,-1416.2413757776376
26,-7795.7689703979995
27,-1168.164173723897
28,4013.9638065146282
29,-461.22712712641805
30,-11573.109395445557
31,21470.838943990646
32,-6793.446436083177
33,4777.476989584044
34,9024.512827706989
35,-6208.360009774333
36,678.4595877665561
37,3920.950859696837
38,14647.756972450763
39,7596.52815972222
40,20490.2114158459
41,-2170.604532625526
42,-3530.011926428415
43,-6560.205343090231
44,-980.5403020037338
45,8132.249226653017
46,2080.151455787709
47,5761.904755338095
48,-2392.2652246239595
49,19471.091395932017
50,-11786.205012533814
51,4936.350009466289
52,9337.205170436762
53,2588.7534757752437
54,-525.5147558667231
55,2021.4335197480395
56,600.1787021094933
57,3085.12331366702
58,5352.159556843573
59,2339.878333426779
60,-6721.809511693427
61,1828.311684427783
