,0
0,1641640.784634199
1,1642420.289634199
2,1647729.8156341992
3,1650163.5866341994
4,1653859.4786341994
5,1653879.3956341995
6,1649918.2676341995
7,1663335.7656341994
8,1666841.3176341995
9,1674752.0035541996
10,1698356.7558041995
11,1677807.3554841995
12,1689089.1565541995
13,1684636.6693641993
14,1697767.8510041994
15,1687106.0192441992
16,1686926.2992541995
17,1728259.9554941994
18,1732734.5454941995
19,1740439.0254941997
20,1760121.0254941995
21,1779549.3454941995
22,1777262.7654941995
23,1763230.1954941996
24,1763449.4454941994
25,1760908.1354941996
26,1783172.2454941995
27,1790550.7254941994
28,1782824.4254941996
29,1809143.9454941994
30,1811071.5854941995
31,1814208.9454941996
32,1810220.6554941994
33,1825894.2054941996
34,1826904.3354941995
35,1825793.5854941995
36,1829758.8654941996
37,1831562.8654941996
38,1841148.6254941996
39,1833165.2854941997
40,1830533.3354941993
41,1822682.9854941997
42,1811492.9454941996
43,1807498.0654941997
44,1812562.8054941995
45,1797480.8354941995
46,1806756.3854941996
47,1806318.3154941995
48,1819291.2854941995
49,1821934.7554941995
50,1817493.7154941994
51,1815046.2954941995
52,1830122.9854941997
53,1795070.8254941995
54,1799658.3254941995
55,1808096.1854941996
56,1806295.3854941996
57,1810761.9254941996
58,1824092.1454941996
59,1852810.5054941992
60,1849022.8454941995
61,1847173.8534941997
62,1847173.8534941997
