,0
0,1337944.4427183077
1,1339934.7974099917
2,1341989.5925444495
3,1340702.4206391152
4,1341977.4611053446
5,1339149.7756235355
6,1336984.3044061863
7,1323385.481953231
8,1330896.7096642333
9,1326227.1982714667
10,1321239.47691164
11,1329956.9463962964
12,1328760.6138933029
13,1341248.6137684218
14,1357536.6263347093
15,1352605.4075732457
16,1351674.3184652997
17,1355978.6862880054
18,1358588.5203047686
19,1357229.9447364584
20,1357130.9765582408
21,1357144.9483050152
22,1359705.9977772622
23,1360106.9014757322
24,1359438.2939905836
25,1359438.2939905836
26,1359438.2939905836
27,1359583.492535138
28,1359416.373673752
29,1359416.373673752
30,1359416.373673752
31,1359416.373673752
32,1359416.373673752
33,1359416.373673752
34,1359359.7988435691
35,1360048.1592240077
36,1359711.9435366394
37,1359601.2120181876
38,1359264.3999851835
39,1360691.778467932
40,1364390.624618547
41,1369595.4512399093
42,1367654.1881511004
43,1364025.3004655319
44,1365612.0674794414
45,1365991.829459201
46,1367498.136207683
47,1361394.1963001613
48,1369941.2133301643
49,1371175.6708426424
50,1371827.5209123215
51,1373435.2731692824
52,1384497.7020592042
53,1380254.003256324
54,1374612.9324222405
55,1374427.5084258409
56,1373835.9120172001
57,1372438.8160196003
58,1363905.470808079
59,1372704.0592119195
60,1360101.1395989582
61,1369449.5460075992
62,1375070.9048284811
