,0
0,14306.514243448386
1,13543.006792311324
2,-1610.1176093765534
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,-2932.1800432044547
51,1411.5928019806743
52,-1152.1033825385384
53,-21097.09324482456
54,-21629.033007200575
55,29724.89573357324
56,-17439.520352235064
57,-1502.1741389138624
58,18402.171922616195
59,-35574.15387157537
60,26768.386265496723
61,21407.556826870656
