,0
0,1851529.8275031354
1,1847988.0022381982
2,1850436.2284153742
3,1854681.0529682827
4,1853844.4841888067
5,1853844.4841888067
6,1853844.4841888067
7,1853844.4841888067
8,1854549.5381888067
9,1851834.6591888068
10,1854013.0231888066
11,1859796.5851888068
12,1864306.6441888069
13,1863152.1991888073
14,1863152.1991888073
15,1863152.1991888073
16,1863152.1991888073
17,1863152.1991888073
18,1860277.1171888069
19,1860050.681188807
20,1852677.8131888064
21,1857934.093188807
22,1855388.636188807
23,1854729.5901888069
24,1854729.5901888069
25,1854729.5901888069
26,1854729.5901888069
27,1854729.5901888069
28,1854729.5901888069
29,1854729.5901888069
30,1854729.5901888069
31,1854729.5901888069
32,1854729.5901888069
33,1854729.5901888069
34,1854729.5901888069
35,1854729.5901888069
36,1854729.5901888069
37,1854729.5901888069
38,1854729.5901888069
39,1854729.5901888069
40,1854729.5901888069
41,1854729.5901888069
42,1854729.5901888069
43,1854729.5901888069
44,1854729.5901888069
45,1854729.5901888069
46,1854729.5901888069
47,1854729.5901888069
48,1854729.5901888069
49,1854729.5901888069
50,1854729.5901888069
51,1854729.5901888069
52,1854729.5901888069
53,1854729.5901888069
54,1854729.5901888069
55,1854729.5901888069
56,1854729.5901888069
57,1854729.5901888069
58,1854729.5901888069
59,1854729.5901888069
60,1854729.5901888069
61,1854729.5901888069
62,1854729.5901888069
