,0
0,1418904.7067344785
1,1428678.182279062
2,1433199.4147913
3,1428668.329094229
4,1428161.8944219083
5,1435908.5759413333
6,1440144.3063332553
7,1439065.7075087407
8,1438509.9266456752
9,1440674.1188784812
10,1449469.409136555
11,1456275.3769001535
12,1457091.421083507
13,1470364.27424613
14,1468459.7575539893
15,1493360.2128593868
16,1487822.7131156938
17,1485447.8203305975
18,1487694.125796948
19,1475280.060451409
20,1474211.86693514
21,1478115.4124557555
22,1485662.7170863803
23,1488286.2806665648
24,1488437.983780539
25,1492448.2833424595
26,1491032.0419666818
27,1483236.2729962838
28,1482068.10882256
29,1486082.0726290746
30,1485620.8455019481
31,1474047.7361065026
32,1495518.5750504932
33,1488725.12861441
34,1493502.605603994
35,1502527.118431701
36,1496318.7584219268
37,1496997.2180096933
38,1500918.1688693902
39,1515565.925841841
40,1523162.4540015631
41,1543652.665417409
42,1541482.0608847835
43,1537952.048958355
44,1531391.8436152649
45,1530411.3033132611
46,1538543.5525399141
47,1540623.7039957019
48,1546385.60875104
49,1543993.343526416
50,1563464.434922348
51,1551678.2299098142
52,1556614.5799192805
53,1565951.7850897172
54,1568540.5385654925
55,1568015.0238096258
56,1570036.4573293738
57,1570636.6360314833
58,1573721.7593451503
59,1579073.918901994
60,1581413.7972354207
61,1574691.9877237272
62,1576520.299408155
