,0
0,5356.658153492026
1,-15018.60728937434
2,1938.1564638135023
3,1596.7750216387212
4,9151.084745347966
5,15644.148916989332
6,144.5389694403857
7,-2099.3637776030228
8,8232.779299852438
9,-7578.361583812395
10,10751.294770846842
11,2684.4853651530575
12,2610.20600007358
13,-924.9975735989865
14,5522.603510827757
15,8962.517652986106
16,-16920.896613865858
17,-6099.100200449582
18,2691.969747508876
19,-9071.288797521032
20,-4916.360417245887
21,8138.232687145006
22,6451.787815063028
23,-1858.5242300354876
24,14417.667074133875
25,-15355.06822139863
26,4262.822126334766
27,-14633.295843997272
28,14453.048205321888
29,-12407.485796884168
30,-9234.836185733788
31,-708.583543341374
32,5724.842176476959
33,-2561.6618347091135
34,9620.30643379828
35,13841.89185091597
36,2074.4277272499166
37,2592.810907476116
38,-6873.188960031373
39,-2850.9705871893093
40,3721.3955387340393
41,-957.7283973984886
42,11574.4310209807
43,5020.600505986251
44,5318.046670669457
45,-1442.1996956525836
46,-8697.638040407794
47,-7639.86704805959
48,-560.6000890375581
49,-2494.50782929617
50,-142.5834058620967
51,3099.974408505019
52,13925.765380427707
53,722.6521210789215
54,-3471.917278405279
55,14935.642246633302
56,-46131.241326838965
57,-21565.992498118663
58,12579.272981204093
59,22241.382304251892
60,19681.556494436925
61,-531.6104802102782
