,0
0,1854729.5901888069
1,1853731.3861888065
2,1853546.9951888067
3,1853546.9951888067
4,1853546.9951888067
5,1853546.9951888067
6,1853546.9951888067
7,1853546.9951888067
8,1853546.9951888067
9,1853546.9951888067
10,1853546.9951888067
11,1853546.9951888067
12,1853546.9951888067
13,1853546.9951888067
14,1853546.9951888067
15,1853546.9951888067
16,1853546.9951888067
17,1853546.9951888067
18,1853546.9951888067
19,1853546.9951888067
20,1853546.9951888067
21,1853546.9951888067
22,1853546.9951888067
23,1853546.9951888067
24,1853546.9951888067
25,1853546.9951888067
26,1853546.9951888067
27,1853546.9951888067
28,1853058.082188807
29,1852868.4681888067
30,1852868.4681888067
31,1852868.4681888067
32,1852868.4681888067
33,1852868.4681888067
34,1852868.4681888067
35,1852868.4681888067
36,1852868.4681888067
37,1852868.4681888067
38,1852868.4681888067
39,1852868.4681888067
40,1852868.4681888067
41,1852868.4681888067
42,1852868.4681888067
43,1852868.4681888067
44,1852868.4681888067
45,1852868.4681888067
46,1852868.4681888067
47,1852868.4681888067
48,1852868.4681888067
49,1852868.4681888067
50,1852868.4681888067
51,1852868.4681888067
52,1852868.4681888067
53,1852868.4681888067
54,1852868.4681888067
55,1852868.4681888067
56,1852868.4681888067
57,1852868.4681888067
58,1852868.4681888067
59,1852868.4681888067
60,1852868.4681888067
61,1852868.4681888067
62,1852868.4681888067
