,0
0,1622693.226801916
1,1620857.0694688833
2,1620658.559548391
3,1620658.559548391
4,1620658.559548391
5,1620658.559548391
6,1620658.559548391
7,1623272.671180854
8,1620609.9191865546
9,1632746.5662300587
10,1634306.903613797
11,1633538.8324646822
12,1633538.8324646822
13,1633538.8324646822
14,1633538.8324646822
15,1633538.8324646822
16,1633538.8324646822
17,1633538.8324646822
18,1633538.8324646822
19,1633538.8324646822
20,1633538.8324646822
21,1633538.8324646822
22,1633538.8324646822
23,1633538.8324646822
24,1633538.8324646822
25,1633538.8324646822
26,1633538.8324646822
27,1633538.8324646822
28,1633538.8324646822
29,1633538.8324646822
30,1633538.8324646822
31,1633538.8324646822
32,1633538.8324646822
33,1633538.8324646822
34,1633538.8324646822
35,1633538.8324646822
36,1633538.8324646822
37,1633538.8324646822
38,1633538.8324646822
39,1633538.8324646822
40,1633538.8324646822
41,1633538.8324646822
42,1633538.8324646822
43,1633538.8324646822
44,1633538.8324646822
45,1633538.8324646822
46,1633538.8324646822
47,1633538.8324646822
48,1633538.8324646822
49,1633538.8324646822
50,1633538.8324646822
51,1633538.8324646822
52,1633538.8324646822
53,1633538.8324646822
54,1633538.8324646822
55,1633538.8324646822
56,1633538.8324646822
57,1641806.568201256
58,1641640.784634199
59,1641640.784634199
60,1641640.784634199
61,1641640.784634199
62,1641640.784634199
