,0
0,1576520.299408155
1,1596604.1429846324
2,1610147.1497769437
3,1608537.0321675672
4,1608537.0321675672
5,1608537.0321675672
6,1608537.0321675672
7,1608537.0321675672
8,1608537.0321675672
9,1608537.0321675672
10,1608537.0321675672
11,1608537.0321675672
12,1608537.0321675672
13,1608537.0321675672
14,1608537.0321675672
15,1608537.0321675672
16,1608537.0321675672
17,1608537.0321675672
18,1608537.0321675672
19,1608537.0321675672
20,1608537.0321675672
21,1608537.0321675672
22,1608537.0321675672
23,1608537.0321675672
24,1608537.0321675672
25,1608537.0321675672
26,1608537.0321675672
27,1608537.0321675672
28,1608537.0321675672
29,1608537.0321675672
30,1608537.0321675672
31,1608537.0321675672
32,1608537.0321675672
33,1608537.0321675672
34,1608537.0321675672
35,1608537.0321675672
36,1608537.0321675672
37,1608537.0321675672
38,1608537.0321675672
39,1608537.0321675672
40,1608537.0321675672
41,1608537.0321675672
42,1608537.0321675672
43,1608537.0321675672
44,1608537.0321675672
45,1608537.0321675672
46,1608537.0321675672
47,1608537.0321675672
48,1608537.0321675672
49,1608537.0321675672
50,1608537.0321675672
51,1605604.8521243627
52,1607016.4449263434
53,1605864.3415438049
54,1584767.2482989803
55,1563138.2152917797
56,1592863.111025353
57,1575423.590673118
58,1573921.416534204
59,1592323.5884568202
60,1556749.4345852449
61,1583517.8208507416
62,1604925.3776776122
