,0
0,689.3241043072194
1,3184.42616101983
2,1324.149980664486
3,786.3663831870072
4,-161.95319693838246
5,-2344.079555449076
6,3458.3412079042755
7,839.6592483702116
8,5267.892969897017
9,10885.74222014146
10,-9777.930656869896
11,11616.995075033046
12,-2627.5072780854534
13,9174.534552610945
14,-4874.531924063107
15,351.6574159327429
16,27959.324679105775
17,486.7300516401883
18,3025.737207359867
19,16495.617175532738
20,14743.811898618238
21,1151.888731413288
22,-17648.54674079409
23,-899.9151601321064
24,-4444.598315170268
25,20058.0492349118
26,3572.7369496962056
27,-4594.17274555075
28,22094.685192257864
29,-370.389987179311
30,2795.443697829731
31,-3400.678632006049
32,14452.933302147314
33,3700.8069069213234
34,1698.5890901442617
35,2399.285582334269
36,43.62126248865388
37,7068.160035716603
38,-13189.947886832058
39,-2040.957363477908
40,-9282.318590013077
41,-12330.50163831911
42,360.0476368253585
43,1172.3165993283037
44,-13573.445623671403
45,9653.718454024289
46,-1139.8609951166436
47,10830.170941626187
48,4811.398710216396
49,777.514944560593
50,-10429.67732855631
51,10182.784518141765
52,-27755.412468529772
53,3313.081483629532
54,7923.634644569596
55,-3753.133122830419
56,5428.4701149764005
57,14873.258913676953
58,17456.686918660766
59,-287.56114288279787
60,-1517.2493509314954
61,0.0
