,0
0,4718.036630704533
1,-5533.231191844679
2,14718.290955819888
3,5176.705531926826
4,6707.352372256108
5,2008.4435829026625
6,5707.603141849395
7,406.71264798077755
8,-2727.314020040445
9,-1276.30382198398
10,1487.1937188091688
11,-4975.686634999001
12,5380.481994669884
13,-7920.368108310737
14,-1662.8905172210652
15,-3089.487905873684
16,-2220.270752580138
17,-4426.568373788381
18,-10368.80768265063
19,-2245.548985627014
20,2364.243803791236
21,2778.401724933181
22,6977.404480269412
23,148.68191447039135
24,1631.0475280210376
25,-6526.298918791348
26,5455.5004951916635
27,655.0126151877921
28,2220.929181676358
29,-5346.211701113265
30,1451.3917958452366
31,4932.496096079005
32,-8933.850829179399
33,518.3457608891185
34,-2694.496281232452
35,-1432.0580541072413
36,-3832.734825849766
37,-3256.5021051769145
38,7024.855517637683
39,-2270.6904103038833
40,-3109.090120291803
41,3697.604791739024
42,4002.61141395662
43,6959.287636432564
44,329.79365434870124
45,-1343.8113497956656
46,-27454.464195500594
47,15406.323830203852
48,-19418.120615200838
49,-5640.757865500636
50,9377.793829606846
51,-9172.691644413397
52,-1516.9930197845679
53,-4849.098485815804
54,9959.581504993374
55,4995.715661099181
56,-3665.8092631327454
57,-7976.228892980376
58,7374.11243305658
59,13819.014414124424
60,-8131.294884574134
61,8782.786700699246
