,0
0,1000000.0
1,999627.4383437904
2,1000345.5996922371
3,996265.7091567842
4,994597.5463153431
5,991055.9067736178
6,985483.3296319791
7,986125.9905958216
8,976795.57624511
9,975629.9383611924
10,978091.2790916995
11,954990.9963455037
12,970180.262020253
13,962065.2504160095
14,957408.6173747606
15,958096.0706710643
16,965084.4343560176
17,986415.6028934104
18,963689.6501245229
19,954381.9357322557
20,943767.6549752759
21,955299.5738637283
22,943904.4508181869
23,964470.2867781795
24,991404.2839315076
25,990106.5092512249
26,942421.717314259
27,951204.8971146349
28,946400.3868469386
29,934012.5697334628
30,897873.9630720477
31,898198.6331168474
32,891152.7050645491
33,879860.2031897481
34,849803.429911313
35,878315.9497540843
36,860810.2328126879
37,848938.1483079402
38,837308.0670037932
39,795381.6356981648
40,795433.9385025647
41,818082.6308918057
42,784727.1049076946
43,781190.124666147
44,775043.1031029575
45,827571.2580608551
46,828045.1405392892
47,858450.6261627825
48,861311.3594623717
49,856143.216900953
50,881319.4228087527
51,896074.2017035129
52,881646.6216371519
53,864707.7617473516
54,932393.8908662959
55,916397.3568147188
56,926713.9001391511
57,950362.8844691103
58,934814.3701394316
59,899942.6374341858
60,912347.1200556402
61,931489.4370650859
62,959987.8611983097
63,966923.5573461568
64,958992.6313068793
65,933502.2139878103
66,939847.1980274727
67,978585.9040360288
68,983270.3032714966
69,961346.633074315
70,979456.4913845566
71,985801.2020050648
72,985049.1037550571
73,943461.21753567
74,964605.8982593468
75,956930.4928170802
76,970912.3805607822
77,992702.3265859535
78,986054.1124005726
79,984056.1845211438
80,1012784.7591253592
81,1018642.9379565184
82,1024775.3489248467
83,1056745.9077688728
84,1055384.5209402111
85,1074416.7342609155
86,1056191.6108851095
87,1091982.5641791676
88,1061971.10539212
89,1063208.2881963535
90,1034116.1233048927
91,1039363.0306658905
92,1028816.8525030193
93,1062186.6821912862
94,1050446.5625637765
95,1039206.2660840097
96,1024427.7090306291
97,1015316.7585680701
98,1043006.2830847667
99,1020299.4529890683
100,1033114.3831284444
101,1043913.3277408407
102,1071573.2285129428
103,1068920.463137011
104,1063031.3101639766
105,1079414.5038727077
106,1082692.675727837
107,1087512.9659676293
108,1087193.7644616119
109,1081813.908088905
110,1077575.3910396735
111,1081350.0723309843
112,1053290.53147792
113,1039927.1249498773
114,1035905.1897934143
115,1042775.0980953122
116,1041542.5851294578
117,1013088.5160114609
118,1011097.0560394613
119,1008905.7492884796
120,1031044.6752080237
121,1028789.4168808525
122,1036619.058970788
123,1023367.7368863017
124,1023724.6519918673
125,998358.1393444025
126,1005982.8101365449
127,986158.8435451761
128,993081.0880473428
129,994726.9899711624
130,989425.5285308234
131,1013513.7018852637
132,1017644.2455646959
133,1050326.394851365
134,1060623.4157652815
135,1059611.2232215093
136,1079733.2144073371
137,1095486.9273223868
138,1089415.5881317242
139,1123387.9926867082
140,1131920.375326106
141,1133820.664533404
142,1131053.9176680995
143,1124513.732428575
144,1141806.6934164944
145,1143839.5385051132
146,1161198.082364866
147,1172424.3649105574
148,1170625.217483114
149,1173701.0599643292
150,1191282.9994943682
