,0
0,1508979.9515341038
1,1509497.1315196867
2,1509415.5676238313
3,1509415.5676238313
4,1509415.5676238313
5,1509415.5676238313
6,1509415.5676238313
7,1509415.5676238313
8,1509415.5676238313
9,1509415.5676238313
10,1509415.5676238313
11,1509415.5676238313
12,1509415.5676238313
13,1509415.5676238313
14,1509415.5676238313
15,1509415.5676238313
16,1509415.5676238313
17,1509415.5676238313
18,1509415.5676238313
19,1509415.5676238313
20,1509415.5676238313
21,1509415.5676238313
22,1509415.5676238313
23,1509415.5676238313
24,1509415.5676238313
25,1509415.5676238313
26,1509415.5676238313
27,1509415.5676238313
28,1509415.5676238313
29,1509415.5676238313
30,1509415.5676238313
31,1509415.5676238313
32,1509415.5676238313
33,1509415.5676238313
34,1509415.5676238313
35,1509415.5676238313
36,1509415.5676238313
37,1509456.9148591233
38,1509302.2693059116
39,1509028.1487750034
40,1509028.1487750034
41,1509028.1487750034
42,1514537.1953186686
43,1514375.1088136525
44,1514375.1088136525
45,1514375.1088136525
46,1514375.1088136525
47,1514375.1088136525
48,1514375.1088136525
49,1514375.1088136525
50,1514375.1088136525
51,1514375.1088136525
52,1514375.1088136525
53,1514375.1088136525
54,1514375.1088136525
55,1514375.1088136525
56,1514375.1088136525
57,1514375.1088136525
58,1514375.1088136525
59,1514375.1088136525
60,1514375.1088136525
61,1514375.1088136525
62,1514375.1088136525
