,0
0,-12796.675406776369
1,5349.920726251556
2,2255.766047585057
3,693.4212725353427
4,7202.484307034174
5,3918.6643998522777
6,7206.572196243564
7,1962.5843018852174
8,-2105.0575031624176
9,7875.685479778098
10,-2065.917466804851
11,-1850.028050372377
12,767.124534545932
13,13592.421904582763
14,7527.616808346007
15,-1777.9800200716127
16,-1172.2246449256781
17,304.33135738177225
18,138.2872343568597
19,1886.3017866774462
20,-776.360259158304
21,1682.7670611946378
22,3827.2456866225693
23,-292.7686985593755
24,-1350.7778860672843
25,-11536.401635894785
26,4345.2570599366445
27,8771.959258270217
28,-101.90618514991365
29,1412.8746525573079
30,-14175.592626457568
31,-3879.8980447002687
32,710.9171505735721
33,11662.853526916355
34,-6068.417670707451
35,16.769210662692785
36,404.42243335722014
37,3636.7482939532492
38,2981.621011924697
39,1345.105013847351
40,2053.9794435880613
41,1949.2979357910808
42,-5594.593200569041
43,1756.115375366062
44,5176.138222808717
45,-1607.6343609236646
46,12396.271473312518
47,608.3888677977957
48,1716.8033443067688
49,2440.732400131179
50,6111.641154937912
51,4885.085951156449
52,3929.7843648912385
53,-688.9604466482997
54,-4328.373856468126
55,834.3763069913257
56,-5969.798139075981
57,668.4192052078433
58,1693.3317086789757
59,3067.2872935486957
60,2188.3089844130445
61,3405.878136215266
