,0
0,1102004.9750411054
1,1092741.8696150687
2,1096663.4401464898
3,1091678.9046728914
4,1084661.130276578
5,1090877.0434724216
6,1080185.143833705
7,1079642.9729572227
8,1078056.0294702
9,1079988.5786798205
10,1078029.9923429696
11,1077269.0435718752
12,1081672.9618077292
13,1081315.9318752743
14,1075597.2468584045
15,1080239.099811567
16,1076502.732418562
17,1077514.4909442638
18,1077846.652592393
19,1070075.114812297
20,1065369.6674673504
21,1060581.075504177
22,1055353.603529941
23,1055994.8581242429
24,1055563.7898358165
25,1075034.0552958017
26,1077965.632512339
27,1096031.2387944227
28,1105585.9195806768
29,1100053.7609797497
30,1100405.8318454677
31,1112299.1906503965
32,1103222.2701364323
33,1098049.6194873513
34,1094860.132397061
35,1103752.0450725816
36,1108444.0357004004
37,1115973.1827325493
38,1119794.739788364
39,1114139.6939620029
40,1108028.5521550984
41,1111866.2155569517
42,1112202.5215165468
43,1109792.8208125168
44,1110083.4834447587
45,1112982.1019872709
46,1129405.7150821232
47,1127230.7363762755
48,1135771.9249820318
49,1144946.6435915562
50,1155090.7151631755
51,1136305.9457847634
52,1141554.475200053
53,1140052.241945812
54,1136736.6394843594
55,1141061.6897965798
56,1137848.779970824
57,1141023.449630642
58,1141227.2318884828
59,1141952.260678006
60,1133538.9665289137
61,1134803.2072382849
62,1132012.9902395385
