,0
0,1212698.3235845773
1,1217566.2797620487
2,1226082.3313807885
3,1224991.8981174985
4,1225628.4859965495
5,1230247.8364669806
6,1233618.7440208932
7,1232320.7654014016
8,1232950.6469266424
9,1236665.9117495955
10,1239006.5755199308
11,1243418.6355059494
12,1240541.3374789527
13,1253916.9502997994
14,1251301.095729477
15,1259155.5199673686
16,1244009.2444415744
17,1250828.1041668986
18,1259113.1902797357
19,1265346.6993349788
20,1265614.1493904649
21,1267330.9857112318
22,1278277.8094211526
23,1280827.655609024
24,1285830.1947279905
25,1288441.9985163496
26,1288715.585198291
27,1279495.3741880597
28,1271546.594273471
29,1274714.3956257617
30,1266426.979490197
31,1265022.1313121694
32,1273014.9354820948
33,1265543.516522832
34,1271373.0709650903
35,1283567.2025709976
36,1281034.4652101232
37,1283247.1321932552
38,1278228.5573122965
39,1289618.6768493971
40,1289426.3121890328
41,1312964.640046026
42,1299488.7284010842
43,1314598.8047738406
44,1305019.1985484457
45,1307339.0286383927
46,1315012.316783724
47,1324971.7836751798
48,1326702.758284963
49,1339927.4520904608
50,1342830.0882609694
51,1344492.7519048206
52,1353158.8284513121
53,1367185.836340629
54,1365262.2420284946
55,1366124.0270059104
56,1364754.8046655233
57,1364318.9099167702
58,1352958.3220194082
59,1354003.7651627737
60,1357805.5146242818
61,1348718.3089988683
62,1363167.7891384298
