,0
0,-5059.560785571579
1,-8167.89387212717
2,473.84491570922546
3,-10170.333220290719
4,-4134.30126883043
5,8908.26795585989
6,-5080.704282221384
7,902.4148553353734
8,1471.8982717122417
9,-3962.233189776307
10,-8743.142289208481
11,10268.96808678261
12,-4369.657133157831
13,7150.305990993511
14,7667.014024719363
15,-2392.7848228514194
16,1186.6281263546553
17,-9835.660568596097
18,-6061.659983981401
19,-2130.3072415387724
20,1871.368387995055
21,4096.708267807262
22,-488.8501234354917
23,1807.386479069246
24,-3096.0248723961413
25,3303.7256526572164
26,4229.955784707796
27,9793.780114803463
28,4333.154403671622
29,4127.329576719087
30,1011.8360243963543
31,1548.240075357724
32,2904.1970088833477
33,-1186.9770737066865
34,-1481.025279919384
35,-2847.843161443714
36,4432.535060033901
37,-2913.6622633780353
38,16784.755036951276
39,-8483.113026475534
40,1237.6828932790086
41,-4247.351456765551
42,-2701.4084538335446
43,-9950.544654413825
44,-751.6049009878188
45,2082.284167897189
46,-3937.747827446321
47,-1992.8269479968585
48,4785.839595952304
49,76.96673235786147
50,-5907.368641086388
51,1549.1719330882188
52,-19160.68554592831
53,-1954.018801936414
54,-2007.6455534689594
55,-6164.384162917966
56,-3428.687734331703
57,11603.85817834572
58,-2087.1335935781244
59,6181.701951840194
60,-3913.2862849179655
61,-2440.7174876248464
