,0
0,1526710.0464575638
1,1524523.7164385165
2,1526555.8412036865
3,1536090.1401086636
4,1534988.6601188201
5,1534988.6601188201
6,1534988.6601188201
7,1534988.6601188201
8,1535147.4978852374
9,1533469.2938064176
10,1533813.4971488523
11,1537534.4925467516
12,1539125.6671753759
13,1538735.5291122752
14,1538735.5291122752
15,1538735.5291122752
16,1538735.5291122752
17,1538735.5291122752
18,1536639.856624221
19,1536510.9488524613
20,1532118.2564114965
21,1533372.0002930686
22,1533217.352578168
23,1532984.6410278257
24,1532984.6410278257
25,1532984.6410278257
26,1532984.6410278257
27,1532984.6410278257
28,1532984.6410278257
29,1532984.6410278257
30,1532984.6410278257
31,1532984.6410278257
32,1532984.6410278257
33,1532984.6410278257
34,1532984.6410278257
35,1532984.6410278257
36,1532984.6410278257
37,1532984.6410278257
38,1532984.6410278257
39,1532984.6410278257
40,1532984.6410278257
41,1532984.6410278257
42,1532984.6410278257
43,1532984.6410278257
44,1532984.6410278257
45,1532984.6410278257
46,1532984.6410278257
47,1532984.6410278257
48,1532984.6410278257
49,1532984.6410278257
50,1532984.6410278257
51,1532984.6410278257
52,1532984.6410278257
53,1532984.6410278257
54,1532984.6410278257
55,1532984.6410278257
56,1532984.6410278257
57,1532984.6410278257
58,1532984.6410278257
59,1532984.6410278257
60,1532984.6410278257
61,1532984.6410278257
62,1532984.6410278257
