,0
0,1515755.4175810902
1,1515667.3097490715
2,1515472.1190950682
3,1515472.1190950682
4,1515472.1190950682
5,1515472.1190950682
6,1515472.1190950682
7,1515472.1190950682
8,1515472.1190950682
9,1515472.1190950682
10,1515472.1190950682
11,1515472.1190950682
12,1515472.1190950682
13,1515472.1190950682
14,1515472.1190950682
15,1515472.1190950682
16,1515472.1190950682
17,1515472.1190950682
18,1515472.1190950682
19,1515472.1190950682
20,1515472.1190950682
21,1515472.1190950682
22,1515472.1190950682
23,1515472.1190950682
24,1515472.1190950682
25,1515472.1190950682
26,1515472.1190950682
27,1515472.1190950682
28,1515472.1190950682
29,1515472.1190950682
30,1515472.1190950682
31,1515472.1190950682
32,1515472.1190950682
33,1515472.1190950682
34,1515472.1190950682
35,1515472.1190950682
36,1515472.1190950682
37,1515472.1190950682
38,1515472.1190950682
39,1515472.1190950682
40,1515472.1190950682
41,1515472.1190950682
42,1515472.1190950682
43,1515472.1190950682
44,1515472.1190950682
45,1515472.1190950682
46,1515472.1190950682
47,1515472.1190950682
48,1515472.1190950682
49,1515472.1190950682
50,1515472.1190950682
51,1515472.1190950682
52,1515472.1190950682
53,1515472.1190950682
54,1515472.1190950682
55,1515472.1190950682
56,1515472.1190950682
57,1515886.366324816
58,1517703.1779999894
59,1522570.1769965175
60,1522579.437414712
61,1526629.828613809
62,1526710.0464575638
