,0
0,1363167.7891384298
1,1367009.4618226278
2,1396604.1584371794
3,1395207.5686320334
4,1395207.5686320334
5,1395207.5686320334
6,1395207.5686320334
7,1395207.5686320334
8,1395207.5686320334
9,1395207.5686320334
10,1395207.5686320334
11,1395207.5686320334
12,1395207.5686320334
13,1395207.5686320334
14,1395207.5686320334
15,1395207.5686320334
16,1395207.5686320334
17,1395207.5686320334
18,1395207.5686320334
19,1395207.5686320334
20,1395207.5686320334
21,1395207.5686320334
22,1395207.5686320334
23,1395207.5686320334
24,1395207.5686320334
25,1395207.5686320334
26,1395207.5686320334
27,1395207.5686320334
28,1395207.5686320334
29,1395207.5686320334
30,1395207.5686320334
31,1395207.5686320334
32,1395207.5686320334
33,1395207.5686320334
34,1395207.5686320334
35,1395207.5686320334
36,1395207.5686320334
37,1395207.5686320334
38,1395207.5686320334
39,1395207.5686320334
40,1395207.5686320334
41,1395207.5686320334
42,1395207.5686320334
43,1395207.5686320334
44,1395207.5686320334
45,1395207.5686320334
46,1395207.5686320334
47,1395207.5686320334
48,1395207.5686320334
49,1395207.5686320334
50,1395207.5686320334
51,1393084.7150052518
52,1394502.26447885
53,1394081.8976436
54,1371416.6312397697
55,1357173.6227913362
56,1383433.052495357
57,1363729.5671258667
58,1363980.2172304986
59,1382040.9014910469
60,1354889.1687715028
61,1375352.8344591116
62,1384488.4728828277
