,0
0,1302205.4268597018
1,1302526.704859702
2,1307313.446859702
3,1312132.687859702
4,1306057.2498597018
5,1315114.275859702
6,1324429.4657897018
7,1327628.928609702
8,1328942.0561197018
9,1334919.7945997019
10,1327631.659279702
11,1329716.575279702
12,1329780.5450897021
13,1338086.335089702
14,1348703.2250897018
15,1354422.435089702
16,1342756.9750897018
17,1334649.135089702
18,1341742.295089702
19,1337443.865089702
20,1336106.4255697015
21,1336106.4255697015
22,1336106.4255697015
23,1336106.4255697015
24,1336106.4255697015
25,1336106.4255697015
26,1336106.4255697015
27,1336106.4255697015
28,1336106.4255697015
29,1336106.4255697015
30,1336106.4255697015
31,1336106.4255697015
32,1336106.4255697015
33,1336106.4255697015
34,1336106.4255697015
35,1335553.522569701
36,1338061.9465697012
37,1343730.0035697012
38,1343701.0955697014
39,1344607.1375697015
40,1337498.0600797017
41,1336160.5681897015
42,1336160.5681897015
43,1335557.7591897014
44,1337488.3251897017
45,1335537.8121897017
46,1333805.873189702
47,1339123.3101897018
48,1337979.9501897017
49,1337979.9501897017
50,1337979.9501897017
51,1337979.9501897017
52,1339762.8071897018
53,1339530.6511897019
54,1341236.686189702
55,1342657.782189702
56,1337472.0501897018
57,1333073.968189702
58,1329275.9271897017
59,1331774.024009702
60,1330442.2852997014
61,1330442.2852997014
62,1330442.2852997014
