,0
0,1049022.2351882858
1,1049156.0105045054
2,1036791.8376512742
3,1041910.0354001849
4,1040606.5431799149
5,1051218.2075531373
6,1060723.1909790686
7,1062685.9946831192
8,1061976.5311833892
9,1068976.2170879797
10,1076534.754801751
11,1069400.5450717781
12,1066923.1858728584
13,1064975.44598987
14,1063836.3570879798
15,1070855.462218493
16,1080483.9833166027
17,1069951.0847117421
18,1065908.0759898701
19,1070929.23679095
20,1061062.5391671876
21,1054812.4965569268
22,1055633.2307423453
23,1059463.324450716
24,1057487.138042075
25,1072315.047060977
26,1063284.0887531461
27,1069107.397060977
28,1056009.8497342444
29,1068745.3932625973
30,1059388.788960167
31,1056171.499941265
32,1049672.5391401849
33,1051179.2084561165
34,1051226.141480419
35,1059430.0826955405
36,1067484.7234966208
37,1063327.0285731282
38,1066256.1598782588
39,1057450.4984561165
40,1059568.817862057
41,1062976.4660798789
42,1064079.0445047214
43,1078361.4414174126
44,1083178.8203193028
45,1086419.1349187628
46,1085810.1906163327
47,1082352.563910662
48,1077039.83759203
49,1075318.8663769087
50,1070667.7534696178
51,1075889.562578529
52,1074529.032398511
53,1082979.8502022913
54,1085531.6642076918
55,1084851.8107063416
56,1097304.6949187627
57,1057379.955161787
58,1038749.5031185828
59,1048866.5661788888
60,1069930.169203191
61,1085420.062911562
62,1084690.6270069715
