,0
0,62.10039287409745
1,2151.0996278820094
2,-2853.530636705924
3,1524.9683708013035
4,-4004.8380253105424
5,-3302.7119769575074
6,-12834.527036111802
7,9102.13805045886
8,-6310.092433753423
9,-11713.289470548742
10,5788.411562655121
11,-519.5073002967983
12,9152.322089108638
13,16826.077768677147
14,-4750.386684806552
15,-4396.618053915445
16,2240.990697344765
17,-6653.932217803784
18,-1127.1233604412992
19,-258.73517821822315
20,-1365.9332532254048
21,3511.564472247148
22,369.4916984697338
23,-668.3920651488006
24,0.0
25,0.0
26,-364.58945544529706
27,-166.39686138601974
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,460.1491698168684
34,1650.5703804378863
35,-332.75568736880086
36,95.7994815481361
37,-1970.4850330031477
38,-1848.476517251227
39,4619.084150614683
40,1328.8356213623192
41,-994.4780888089444
42,-2609.64190556854
43,2324.756805250654
44,2755.3663997896947
45,5684.36608617194
46,-1986.0765353317838
47,5854.712196252774
48,-627.5478553315625
49,-3491.2029090309516
50,-6663.229093909264
51,11970.074317431776
52,-4968.065202520462
53,-6245.548229822889
54,-3962.5584968498442
55,907.2043924394529
56,2808.271002100082
57,-3754.8208100809716
58,10025.05360336043
59,-6469.223411341198
60,401.3056075607892
61,7926.732718271902
