,0
0,1330442.2852997014
1,1329490.1642997018
2,1329359.8642997013
3,1329359.8642997013
4,1329359.8642997013
5,1329359.8642997013
6,1329359.8642997013
7,1330584.643299701
8,1330447.075299701
9,1337427.514299701
10,1334637.585299701
11,1334136.533299701
12,1334136.533299701
13,1334136.533299701
14,1334136.533299701
15,1334136.533299701
16,1334136.533299701
17,1334136.533299701
18,1334136.533299701
19,1334136.533299701
20,1334136.533299701
21,1334136.533299701
22,1334136.533299701
23,1334136.533299701
24,1334136.533299701
25,1334136.533299701
26,1334136.533299701
27,1334136.533299701
28,1334136.533299701
29,1334136.533299701
30,1334136.533299701
31,1334136.533299701
32,1334136.533299701
33,1334136.533299701
34,1334136.533299701
35,1334136.533299701
36,1334136.533299701
37,1334136.533299701
38,1334136.533299701
39,1334136.533299701
40,1334136.533299701
41,1334136.533299701
42,1334136.533299701
43,1334136.533299701
44,1334136.533299701
45,1334136.533299701
46,1334136.533299701
47,1334136.533299701
48,1334136.533299701
49,1334136.533299701
50,1334136.533299701
51,1334136.533299701
52,1334136.533299701
53,1334136.533299701
54,1334136.533299701
55,1334136.533299701
56,1334136.533299701
57,1338622.8442997013
58,1338508.5592997011
59,1338508.5592997011
60,1338508.5592997011
61,1338508.5592997011
62,1338508.5592997011
