,0
0,716.9545183111914
1,3145.1769691114314
2,782.227481209673
3,263.20819532242604
4,-2503.2444715390448
5,2273.937838400714
6,-1530.5624221155886
7,-1926.4880254513118
8,2059.300613138359
9,-1276.5425667928066
10,-5720.9706262855325
11,5960.201419553254
12,-2170.658563078847
13,9427.882463732734
14,10181.661509810947
15,3190.144214686239
16,-2330.141042243922
17,-10024.75627821195
18,-5373.962523336289
19,1263.736352760112
20,2709.179931023158
21,5054.835995322559
22,-2280.093636603793
23,-469.93723378307186
24,-5748.763175769709
25,6839.896312631201
26,10744.394284428563
27,5473.619123912416
28,1174.507188718766
29,3572.617143714335
30,-1256.4085718570277
31,-2336.2442394238897
32,2347.758202820085
33,4620.822577257641
34,6236.811521152267
35,-962.2169126912486
36,-1435.448754875455
37,-1253.0417041706387
38,19306.62391539174
39,-4188.912442244589
40,-2787.7965436540544
41,-769.0062676267698
42,-3400.666174617363
43,-8147.621659165947
44,3743.8866816679947
45,4217.078478847863
46,-2709.530369036598
47,-4189.166819682345
48,10459.774146414828
49,-2221.0910591059364
50,-1765.9398619860876
51,459.69861686159857
52,-9237.898799879942
53,-634.8955295530614
54,890.0467266726773
55,-5940.491197119467
56,1527.9972337232903
57,7585.759030902991
58,-4426.281059105881
59,4143.1592169217765
60,-7309.118754875613
61,-360.75156615674496
