,0
0,1095592.6226540767
1,1102440.8302056908
2,1105586.0071748022
3,1106368.234656012
4,1106631.4428513343
5,1104128.1983797953
6,1106402.136218196
7,1104871.5737960804
8,1102945.085770629
9,1105004.3863837675
10,1103727.8438169747
11,1098006.8731906891
12,1103967.0746102424
13,1101796.4160471635
14,1111224.2985108963
15,1121405.9600207072
16,1124596.1042353935
17,1122265.9631931495
18,1112241.2069149376
19,1106867.2443916013
20,1108130.9807443614
21,1110840.1606753846
22,1115894.9966707071
23,1113614.9030341033
24,1113144.9658003203
25,1107396.2026245506
26,1114236.0989371818
27,1124980.4932216103
28,1130454.1123455227
29,1131628.6195342415
30,1135201.2366779558
31,1133944.8281060988
32,1131608.583866675
33,1133956.342069495
34,1138577.1646467526
35,1144813.976167905
36,1143851.7592552137
37,1142416.3105003382
38,1141163.2687961676
39,1160469.8927115593
40,1156280.9802693147
41,1153493.1837256607
42,1152724.177458034
43,1149323.5112834165
44,1141175.8896242506
45,1144919.7763059186
46,1149136.8547847664
47,1146427.3244157298
48,1142238.1575960475
49,1152697.9317424623
50,1150476.8406833564
51,1148710.9008213703
52,1149170.599438232
53,1139932.700638352
54,1139297.805108799
55,1140187.8518354716
56,1134247.360638352
57,1135775.3578720754
58,1143361.1169029784
59,1138934.8358438725
60,1143077.9950607943
61,1135768.8763059187
62,1135408.124739762
