,0
0,742.1069999998435
1,5732.285000000149
2,6188.229999999981
3,-1424.3669999998529
4,0.0
5,0.0
6,0.0
7,-537.7100000004284
8,-2393.3720000002068
9,749.7250000000931
10,5117.408999999985
11,-4354.920000000158
12,-995.4449999995995
13,0.0
14,0.0
15,0.0
16,0.0
17,-1706.130000000354
18,-195.62099999981
19,-4975.883000000147
20,4369.898000000045
21,-1782.3819999999832
22,-575.5559999998659
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
