,0
0,1577871.6223943017
1,1574918.570984185
2,1574657.1122505015
3,1574657.1122505015
4,1574657.1122505015
5,1574657.1122505015
6,1574657.1122505015
7,1577427.239050065
8,1575234.571796598
9,1588439.923321384
10,1579877.226031837
11,1578980.1550516807
12,1578980.1550516807
13,1578980.1550516807
14,1578980.1550516807
15,1578980.1550516807
16,1578980.1550516807
17,1578980.1550516807
18,1578980.1550516807
19,1578980.1550516807
20,1578980.1550516807
21,1578980.1550516807
22,1578980.1550516807
23,1578980.1550516807
24,1578980.1550516807
25,1578980.1550516807
26,1578980.1550516807
27,1578980.1550516807
28,1578980.1550516807
29,1578980.1550516807
30,1578980.1550516807
31,1578980.1550516807
32,1578980.1550516807
33,1578980.1550516807
34,1578980.1550516807
35,1578980.1550516807
36,1578980.1550516807
37,1578980.1550516807
38,1578980.1550516807
39,1578980.1550516807
40,1578980.1550516807
41,1578980.1550516807
42,1578980.1550516807
43,1578980.1550516807
44,1578980.1550516807
45,1578980.1550516807
46,1578980.1550516807
47,1578980.1550516807
48,1578980.1550516807
49,1578980.1550516807
50,1578980.1550516807
51,1578980.1550516807
52,1578980.1550516807
53,1578980.1550516807
54,1578980.1550516807
55,1578980.1550516807
56,1578980.1550516807
57,1589297.7288561002
58,1589086.3560633026
59,1589086.3560633026
60,1589086.3560633026
61,1589086.3560633026
62,1589086.3560633026
