,0
0,1565417.7561055343
1,1565759.7222259091
2,1565597.9591860543
3,1565597.9591860543
4,1565597.9591860543
5,1565597.9591860543
6,1565597.9591860543
7,1565597.9591860543
8,1565597.9591860543
9,1565597.9591860543
10,1565597.9591860543
11,1565597.9591860543
12,1565597.9591860543
13,1565597.9591860543
14,1565597.9591860543
15,1565597.9591860543
16,1565597.9591860543
17,1565597.9591860543
18,1565597.9591860543
19,1565597.9591860543
20,1565597.9591860543
21,1565597.9591860543
22,1565597.9591860543
23,1565597.9591860543
24,1565597.9591860543
25,1565597.9591860543
26,1565597.9591860543
27,1565597.9591860543
28,1565597.9591860543
29,1565597.9591860543
30,1565597.9591860543
31,1565597.9591860543
32,1565597.9591860543
33,1565597.9591860543
34,1565597.9591860543
35,1565597.9591860543
36,1565597.9591860543
37,1565597.9591860543
38,1565597.9591860543
39,1565597.9591860543
40,1565597.9591860543
41,1565597.9591860543
42,1565597.9591860543
43,1565597.9591860543
44,1565597.9591860543
45,1565597.9591860543
46,1565597.9591860543
47,1565597.9591860543
48,1565597.9591860543
49,1565597.9591860543
50,1565597.9591860543
51,1565597.9591860543
52,1565597.9591860543
53,1565597.9591860543
54,1565597.9591860543
55,1565597.9591860543
56,1565597.9591860543
57,1565805.1618041545
58,1566228.2173753437
59,1569545.1820024706
60,1569882.977302521
61,1575582.812038469
62,1571449.5825414432
