,0
0,1589086.3560633026
1,1589798.1636111306
2,1594951.674157911
3,1596993.505847304
4,1600983.0412168805
5,1599893.9873073138
6,1595265.4124041945
7,1599272.4308116343
8,1600010.5278001784
9,1615306.3860098054
10,1639276.1975669353
11,1610635.6170652176
12,1632065.5811279705
13,1629185.982666669
14,1647979.7366718806
15,1632777.5770523883
16,1638769.2002611263
17,1677439.1267409143
18,1650907.6765506652
19,1654511.015484602
20,1666495.2139912709
21,1685328.022053046
22,1677162.4527968252
23,1657781.7468607028
24,1657786.2335773322
25,1659238.4397743796
26,1688424.3714331498
27,1693740.1938190076
28,1683296.9563915979
29,1717149.9277094244
30,1722594.531852483
31,1738628.6508432576
32,1726755.2534325921
33,1732432.2635043184
34,1742986.5114846325
35,1736521.8684056767
36,1718925.6234415923
37,1699799.2950779272
38,1705158.4638817203
39,1710809.4556592868
40,1702746.931556177
41,1705210.3591004289
42,1694543.2332250387
43,1693649.3500604262
44,1714461.7129934751
45,1710711.5711243115
46,1724028.9283449946
47,1716685.410554272
48,1725452.9532260133
49,1729610.240876693
50,1727583.1193441083
51,1720010.3016047024
52,1742496.5566304438
53,1699535.1714087315
54,1697555.6086046346
55,1702554.3947198768
56,1693320.3668729898
57,1698511.1176574405
58,1715911.1593200404
59,1748646.60423378
60,1566984.7232533838
61,1565417.7561055343
62,1565417.7561055343
