,0
0,1569022.6144972318
1,1568057.830891301
2,1569608.0262427526
3,1569276.9981443987
4,1568645.8280281734
5,1568522.3653551105
6,1568522.3653551105
7,1568522.3653551105
8,1568522.3653551105
9,1568522.3653551105
10,1568522.3653551105
11,1568522.3653551105
12,1568522.3653551105
13,1568522.3653551105
14,1568522.3653551105
15,1568522.3653551105
16,1568522.3653551105
17,1568522.3653551105
18,1568522.3653551105
19,1568522.3653551105
20,1568522.3653551105
21,1568522.3653551105
22,1568522.3653551105
23,1568522.3653551105
24,1568522.3653551105
25,1568522.3653551105
26,1568522.3653551105
27,1568522.3653551105
28,1568522.3653551105
29,1568522.3653551105
30,1568522.3653551105
31,1568522.3653551105
32,1568522.3653551105
33,1563195.278712951
34,1553666.9914985257
35,1553336.4096720845
36,1553336.4096720845
37,1549670.9660622412
38,1549507.2697522754
39,1549507.2697522754
40,1549507.2697522754
41,1549507.2697522754
42,1549507.2697522754
43,1549507.2697522754
44,1549507.2697522754
45,1549507.2697522754
46,1549507.2697522754
47,1549507.2697522754
48,1549507.2697522754
49,1549507.2697522754
50,1549507.2697522754
51,1549507.2697522754
52,1549507.2697522754
53,1549507.2697522754
54,1549507.2697522754
55,1549507.2697522754
56,1549507.2697522754
57,1549507.2697522754
58,1549507.2697522754
59,1549507.2697522754
60,1549507.2697522754
61,1549507.2697522754
62,1549507.2697522754
