,0
0,1087838.3974220427
1,1083955.306225258
2,1066325.2728227773
3,1067323.2497429955
4,1069506.511938031
5,1081138.35969069
6,1100854.0404391477
7,1104143.7610319061
8,1094757.4240059983
9,1097066.2785511124
10,1109065.8289826114
11,1121253.8053450303
12,1113014.6013762434
13,1117663.4811649492
14,1112090.141988164
15,1115944.2635099515
16,1114465.2565202212
17,1099143.0217732654
18,1095135.891248352
19,1103920.5687063483
20,1094961.4505398672
21,1082940.8572899783
22,1084040.0392112343
23,1083784.7465575752
24,1080515.817422114
25,1098382.6836305112
26,1078736.0030014678
27,1074544.7324742964
28,1060908.7239334802
29,1066753.823810085
30,1059208.7891146673
31,1074242.4753574945
32,1054442.886958335
33,1057395.3174485378
34,1058443.6731863513
35,1070274.980879375
36,1085734.9703070037
37,1079391.9540512054
38,1083125.9814546935
39,1078384.4557513779
40,1080371.8224049676
41,1081761.135432159
42,1071941.980818206
43,1083262.7423501124
44,1075266.5911299053
45,1080370.626105987
46,1076368.7469368281
47,1061483.903119384
48,1053567.965007316
49,1047995.9818670953
50,1045822.3485866846
51,1049203.6961308587
52,1044989.7760791696
53,1057094.837557441
54,1056931.2371936333
55,1055405.2891393579
56,1074553.4924554743
57,1024171.902804748
58,1010547.4130300821
59,1027111.4469439577
60,1045513.0001181279
61,1061423.187648286
62,1060816.1229146663
