,0
0,-4775.7995434065815
1,3209.3912147036754
2,6674.078208929859
3,-1053.2880235139746
4,0.0
5,0.0
6,0.0
7,243.1112937682774
8,-2077.64904129738
9,53.79689292726107
10,3430.1547981710173
11,-823.0315153822303
12,-711.0084590984043
13,0.0
14,0.0
15,0.0
16,0.0
17,-1750.1291019732598
18,-167.23442144854926
19,-3357.753506519599
20,2995.4503658511676
21,-626.8217065930367
22,-356.0466506141238
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
