,0
0,256.48578454507515
1,5456.867046235129
2,4540.288336879108
3,-8035.1796522219665
4,6346.5765988409985
5,3643.0160096623003
6,2757.134492429206
7,7406.081250111572
8,-2375.76268543466
9,-3694.1748363329098
10,2809.229489740217
11,1784.7720000210684
12,10849.571051055798
13,12944.567610018654
14,7639.345257666195
15,-9005.389568856219
16,-2322.48883122229
17,9426.286608290393
18,-8904.527537787333
19,-1583.0159934666008
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,-307.2545913273934
35,-22.6045750528574
36,2651.6437293053605
37,-434.74459907086566
38,-279.33686978230253
39,-4493.785930577666
40,-501.463248971384
41,0.0
42,185.56801858730614
43,202.5960897402838
44,151.36435632267967
45,-212.79491661931388
46,1665.4516465356573
47,-526.4462048609275
48,0.0
49,0.0
50,0.0
51,563.3126419393811
52,-100.85153851937503
53,1505.496819943888
54,421.44209563033655
55,-1565.639104324393
56,-591.5258884262294
57,-2438.061969573144
58,1161.4844412100501
59,-614.9574659506325
60,0.0
61,0.0
