,0
0,2175.2622528583743
1,8353.139609002043
2,-22.033687033690512
3,-614.6752265528776
4,1811.7178313087206
5,1367.2831036702264
6,1507.7751334232744
7,2823.1612546022516
8,4529.303848618409
9,-2580.358330522431
10,3323.4838524528313
11,5186.994828487048
12,6608.489225764759
13,4147.850580177968
14,27220.567816123366
15,5064.037460726453
16,-1974.0163705986924
17,9874.265383973718
18,-9880.790398651967
19,-3337.03507152549
20,3900.6994349763263
21,1293.903646450024
22,3250.9047961425968
23,1030.4286591531709
24,-94.77889580721967
25,874.157119073905
26,-4322.2525981902145
27,2462.560011615511
28,485.94942033849657
29,6905.384884243133
30,-14034.023159999866
31,8851.421071214601
32,-2965.809739274904
33,8024.809337759158
34,14052.59334849543
35,-8333.259235744365
36,1713.1231840862893
37,9730.706780967535
38,14640.461734667188
39,180.6878513051197
40,21672.324979232857
41,-3852.4549165831413
42,-1855.4578803428449
43,-7014.465537768323
44,-579.0350350155495
45,7818.100325468462
46,3600.1522237830795
47,4551.395465399837
48,-1416.585561099695
49,10345.84657527483
50,-4752.594958105357
51,9980.850319347112
52,5588.208442373667
53,720.4855458636303
54,-2434.3888259218074
55,-548.4425989245065
56,-256.6098056510091
57,5733.422343397513
58,3296.996474971529
59,722.8257808878552
60,-3139.7962344458792
61,972.5576123429928
