,0
0,1248056.2958349544
1,1252740.9402256336
2,1257665.725137598
3,1259138.1000314443
4,1259177.808603872
5,1259862.7833353218
6,1253760.6620339924
7,1242081.0125831456
8,1252346.1089612895
9,1246829.7422925748
10,1243740.4776757194
11,1252246.777227846
12,1251992.8123160005
13,1262240.7198654134
14,1277937.5223563088
15,1271531.37446053
16,1273632.68168142
17,1279051.365213114
18,1275300.4547998025
19,1274025.1950383277
20,1273908.1388252098
21,1273925.4289929941
22,1274843.687359123
23,1276781.7084902267
24,1276074.388140352
25,1276074.388140352
26,1276074.388140352
27,1276023.1748151775
28,1275849.5928409363
29,1275849.5928409363
30,1275849.5928409363
31,1275849.5928409363
32,1275849.5928409363
33,1275849.5928409363
34,1275603.4717011077
35,1276164.2389229597
36,1275782.912012081
37,1275428.0977340762
38,1275001.019263357
39,1276082.1368250167
40,1280512.2058137276
41,1284362.7279293942
42,1282460.0641979836
43,1277400.9832369862
44,1279522.4558158743
45,1279726.9235478844
46,1280140.152233889
47,1276399.0034051207
48,1283274.917692811
49,1288269.908926675
50,1289816.456529081
51,1289364.401149958
52,1297578.9770139155
53,1293997.666203647
54,1292769.5007492045
55,1290821.1449809244
56,1291060.207542186
57,1289941.7403189808
58,1282283.7632305778
59,1289062.904411856
60,1277762.0368564574
61,1279285.280366848
62,1285058.4808053474
