,0
0,-779.9487555057276
1,-3015.9485810664482
2,-6467.496685581282
3,-1888.5690516488394
4,229.934852433973
5,1514.2169149476103
6,-14897.872660606401
7,11475.439756358042
8,-20004.082280969014
9,638.378381709801
10,-12335.9272561135
11,3614.8903422835283
12,22619.466420852114
13,-18884.75601435057
14,15030.975472841877
15,-13948.838775082259
16,6918.010705746827
17,25165.50783292367
18,-318.5103331087157
19,-11323.949812292587
20,10078.473329963163
21,7768.540346085909
22,-19744.732325787074
23,-15669.87731503998
24,3926.196198667749
25,-2038.2888605309417
26,-17923.46740974055
27,18641.017186562996
28,17256.281158249127
29,14206.14291475038
30,-15455.077573569142
31,-3310.0531444419175
32,14457.237036626786
33,-16765.941306924098
34,5655.209107333445
35,12855.271476068185
36,2169.802633460262
37,-2381.1730969797354
38,28293.042924586334
39,-2981.758889341727
40,3847.261830694042
41,8833.308911446598
42,-6348.386717932881
43,-12420.778285358218
44,2622.1953380106715
45,-456.05577449453995
46,18181.39344064542
47,-66.57299693115056
48,2934.480354517
49,6597.054483498097
50,8844.274037470575
51,8459.546037403867
52,-1284.6697520727757
53,-3102.575569271343
54,-3357.3819414938334
55,-729.254279548768
56,493.0593416390475
57,9901.38327979925
58,12588.918739403132
59,-3305.7163675357588
60,12935.41089067026
61,293.73755771270953
