,0
0,5130.798395746853
1,-2883.8226382220164
2,13331.35443704226
3,4506.679474090226
4,4168.372311183484
5,1361.4744776696898
6,5279.282852852484
7,1846.3303306153975
8,341.5810557506047
9,-568.3529386273585
10,1763.979629004607
11,-4858.926466069883
12,1515.5762213289272
13,-6322.782463788753
14,-686.1944928688463
15,-3019.5697174621746
16,-3503.5759979889262
17,-2773.3482491441537
18,-9299.393947185716
19,-87.38767919153906
20,1350.237511715386
21,-259.2059884252958
22,5830.422919789329
23,2772.7685717428103
24,985.5645803373773
25,-7258.368293345673
26,6365.791195325786
27,2041.3599956848193
28,1088.7900466765277
29,-5706.561485310085
30,2722.366850292543
31,3317.6294509398285
32,-6611.830982252024
33,-1659.1911502685398
34,-1240.6643331476953
35,-887.2720273258165
36,-3151.739113971591
37,-2951.2486866419204
38,7240.15941666835
39,-5028.355146582006
40,-4184.829558747588
41,-213.9558415315114
42,5407.293303610524
43,6500.3423376989085
44,-1993.193277526414
45,2411.487323182402
46,-27451.427236937685
47,11223.79879360972
48,-19484.263891403796
49,-4947.53310835897
50,6902.844393758569
51,-10635.34980286844
52,601.7250953668263
53,-4332.966523219366
54,12423.283341557486
55,5669.004752742825
56,-5209.992239759304
57,-7630.199225351913
58,5554.130134546664
59,18328.78897171095
60,-8742.538569084136
61,7956.555965004023
