,0
0,1371149.115845297
1,1371405.7915606392
2,1375170.2185500648
3,1376473.19014786
4,1379029.5366964964
5,1377925.7562192818
6,1376644.7340434168
7,1379254.3235430247
8,1382050.9816733478
9,1387867.6451494195
10,1403066.4077170829
11,1390330.7874101785
12,1393598.4262585505
13,1394795.8289093112
14,1405075.0974929375
15,1395519.2976902218
16,1404031.5482176938
17,1428993.1488494573
18,1428586.5421056102
19,1438326.0695285662
20,1448724.116408783
21,1458048.198311298
22,1460479.9598917135
23,1449007.3338854855
24,1443880.7982597756
25,1443471.5557591226
26,1468846.1117761608
27,1479634.8070255371
28,1467816.4392519495
29,1492867.0815499504
30,1490580.45005554
31,1491606.6674573869
32,1483237.19158656
33,1492349.9142741542
34,1496313.5960841281
35,1494392.707903111
36,1492195.1005444427
37,1488525.197827556
38,1492838.2479667237
39,1483367.1575247736
40,1479706.5803862638
41,1472278.8509620142
42,1457402.4527992075
43,1458823.7970417098
44,1473645.8010408354
45,1464401.86881396
46,1474277.106442756
47,1477530.727323827
48,1489336.0805799188
49,1490570.8680482598
50,1489083.5446414482
51,1476377.2647720058
52,1483119.442600769
53,1450615.1717001654
54,1445737.8972064669
55,1460874.096273325
56,1454973.9982877213
57,1461572.2227369682
58,1467778.5645317691
59,1492479.2825373732
60,1476624.915698394
61,1475148.410230917
62,1475148.490230917
